cell	nGene	nUMI	orig.ident	percent.mito	batch	bigBatch	outer_id	inner_id	bigInner_id	res.0.6	cluster	S.Score	G2M.Score	Phase	tSNE_1	tSNE_2	ABratio	cleanReads	mpRatio	mitoRatio	ERCCratio	avgCor	doublet	filter	tissue	samplingPos	ident	ident_old
FZY_C-C12_42	6623	43508	Epi	0.0786364472232438	FZY_C-C12	FZY_C	6	2	1-4	5	Lung	-0.106473873814192	-0.0705925704984782	G1	-7.45750567716153	-32.1316709038936	0.979925062157625	2468016	0.9052	0.078625603309584	0.0387495796760317	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C12_49	5639	34075	Epi	0.0677349298585432	FZY_C-C12	FZY_C	7	1	1-4	5	Lung	-0.150196729016587	-0.0856285517104926	G1	-14.5303426736432	-28.2795768749407	0.989636223227843	2051923	0.9106	0.0677329420396185	0.0482468957059018	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C12_83	6895	51998	Epi	0.0741196607496586	FZY_C-C12	FZY_C	11	3	1-4	5	Lung	-0.134729775837286	-0.0278350651662254	G1	-13.2795865052926	-29.0788932153311	0.990963627184795	2238233	0.9073	0.0741153846153846	0.0313849619882817	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C13_56	6317	43465	Epi	0.0711607040147245	FZY_C-C13	FZY_C	7	8	5-8	5	Lung	-0.0668569919955738	-0.0881137542212955	G1	-11.8124157224242	-27.4797954414092	0.991485085828852	2323786	0.884	0.0711607040147245	0.0436954367729313	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C13_76	6011	30615	Epi	0.078950806820409	FZY_C-C13	FZY_C	10	4	1-4	5	Lung	-0.108633303768025	-0.0589955140417383	G1	-10.8921441535431	-30.4128239898424	0.988748194246159	2077227	0.9034	0.078948227992814	0.0306084790203521	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C13_77	6407	36499	Epi	0.094333936106088	FZY_C-C13	FZY_C	10	5	5-8	5	Lung	-0.127702064129208	-0.0758686449035379	G1	-5.1877292031023	-35.2831743328258	0.987477823389584	2497042	0.8981	0.0943313515438779	0.0358008560155399	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C14_09	5998	35206	Epi	0.0735386013747657	FZY_C-C14	FZY_C	2	1	1-4	5	Lung	-0.0627908822285048	-0.0476813454114055	G1	-13.2445977278029	-28.0837124758665	0.987748823431228	1995733	0.888	0.0735386013747657	0.0363542105623064	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C14_24	7090	54339	Epi	0.0702270970591483	FZY_C-C14	FZY_C	3	8	5-8	5	Lung	-0.128792390949818	-0.0361748216067301	G1	-8.75733862106605	-30.0053970730091	0.994998474272419	3029670	0.8932	0.0702232200364366	0.0226576873556712	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C14_44	6077	31576	Epi	0.0814594286438209	FZY_C-C14	FZY_C	6	4	1-4	5	Lung	-0.104747232345554	-0.0558367878022542	G1	-11.1039693390491	-31.1600146359708	0.986148793842742	2012133	0.8816	0.0814516895208538	0.0273205308767145	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C14_55	5149	23222	Epi	0.0982427426996296	FZY_C-C14	FZY_C	7	7	5-8	5	Lung	-0.102867133121207	-0.0548707977027766	G1	-3.67239039683949	-34.4164694171687	0.982067751682185	1938781	0.8919	0.0982131324004306	0.039387165791403	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C14_69	4744	20859	Epi	0.104127714655544	FZY_C-C14	FZY_C	9	5	5-8	5	Lung	-0.105230999847643	-0.0714325649599877	G1	-4.69971451052357	-34.4682860043274	0.98563249890549	1627574	0.8941	0.104127714655544	0.0416825459341755	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C15_41	6650	55209	Epi	0.0601905520938994	FZY_C-C15	FZY_C	6	1	1-4	5	Lung	-0.0786301142328195	0.0386725207374162	G2M	-10.7401349462449	-28.5953386813649	0.991639793293747	3493670	0.9121	0.060187281519987	0.039466909394023	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C15_47	6463	39788	Epi	0.0670051271740223	FZY_C-C15	FZY_C	6	7	5-8	5	Lung	-0.0752259193501815	-0.0454072814673864	G1	-3.06975669054326	-35.0325416066717	0.976526989567058	2720760	0.9102	0.0670034431626832	0.0423559635326921	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C15_78	6008	33575	Epi	0.0645180507565829	FZY_C-C15	FZY_C	10	6	5-8	5	Lung	-0.0654815968578872	-0.055831191260888	G1	-9.27881439797714	-32.9747766453083	0.980461640320557	2930244	0.9089	0.0645084432796259	0.0261747180750283	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C15_85	7274	51432	Epi	0.0676453431849115	FZY_C-C15	FZY_C	11	5	5-8	5	Lung	-0.0845941659173113	-0.0219588762238051	G1	-7.05673200131619	-31.6343456094107	0.992336327408779	4113671	0.9092	0.0676400824357429	0.0234604593254383	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C16_72	6039	36643	Epi	0.0923778074939279	FZY_C-C16	FZY_C	9	8	5-8	5	Lung	-0.0889048368976187	-0.0372116770294136	G1	-12.5503938890947	-30.2465869549312	0.988379479379968	3151807	0.9168	0.0923778074939279	0.0292196780400968	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C16_79	6261	40645	Epi	0.0533438315043551	FZY_C-C16	FZY_C	10	7	5-8	5	Lung	-0.123835927154768	-0.0723475219924784	G1	-3.46996786686776	-34.8018183367007	0.980423518230688	2763524	0.9078	0.0533372696631978	0.036414348515229	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C17_01	6188	52200	Epi	0.0933560672822713	FZY_C-C17	FZY_C	1	1	1-4	5	Lung	-0.075888203459358	-0.0644622856567779	G1	-7.80857412337413	-35.8661877846287	0.9924268694483	3541871	0.9039	0.093348913834719	0.0312844260171364	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C17_43	6237	36614	Epi	0.0604686731851204	FZY_C-C17	FZY_C	6	3	1-4	5	Lung	-0.0699999642568987	-0.0366996735361984	G1	-1.81433916106843	-36.4812613553205	0.991829099710678	2579029	0.9115	0.0604686731851204	0.0396047350563575	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C17_54	6559	40836	Epi	0.0694063479623824	FZY_C-C17	FZY_C	7	6	5-8	5	Lung	-0.0812144311034055	-0.062919700687116	G1	-6.90151574673061	-31.3527674987371	0.987185777323976	2946798	0.8994	0.0693944513822572	0.0251163208268927	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C17_65	7229	83884	Epi	0.0437156515622951	FZY_C-C17	FZY_C	9	1	1-4	5	Lung	-0.110160581198066	-0.0409044466364599	G1	-2.41122937719009	-35.6274750682678	0.99015965487153	4605413	0.9098	0.0437146092865232	0.0339732427962424	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C18_84	6495	42487	Epi	0.0784710617365312	FZY_C-C18	FZY_C	11	4	1-4	5	Lung	-0.0460653291580267	-0.0719746819938807	G1	-8.68169850459103	-34.6844306703774	0.987081579947461	3177645	0.9205	0.0784692148371305	0.0440641017048401	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C19_81	5918	37888	Epi	0.0817430781006678	FZY_C-C19	FZY_C	11	1	1-4	5	Lung	-0.062229750224628	-0.0288423545864153	G1	-11.8118200019191	-31.1708515144449	0.988481035383718	2467686	0.9028	0.0817409206081081	0.0439194931929117	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C20_05	5745	37090	Epi	0.0895952977971905	FZY_C-C20	FZY_C	1	5	5-8	5	Lung	-0.0358852958119088	-0.0264430468246679	G1	-9.40145467886492	-29.195312574241	0.988457718996598	2177384	0.8985	0.0895904666900326	0.0434083304549134	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C20_81	5272	33980	Epi	0.0867594690838459	FZY_C-C20	FZY_C	11	1	1-4	5	Lung	-0.0283241897589282	0.0146110871139868	G2M	-8.77234962318153	-33.4695053109902	0.987483689939096	1618194	0.8998	0.0867569158328429	0.0424485548835928	1	FALSE	TRUE	Lung	central	Lung	Epi
YX_C-A1_09	6636	40104	Epi	0.0540136156205581	YX_C-A1	YX_C	2	1	1-4	9	Pancreas	-0.16149659576902	-0.170551522348342	G1	-24.2095933467026	26.9345373328262	0.990281122069367	3948657	0.9068	0.0540095751047277	0.0302479357416851	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A1_36	12792	281316	Epi	0.090153532236793	YX_C-A1	YX_C	5	4	1-4	10	Pancreas	-0.0171444378105342	-0.0340490820177659	G1	-2.33097750234347	3.43151875622884	0.985299698862424	3514968	0.8864	0.0901496866568795	0.00266265366560568	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A2_54	2616	8024	Epi	0.0347750218122897	YX_C-A2	YX_C	7	6	5-8	9	Pancreas	-0.128210666567322	-0.048528345768816	G1	-22.6037602399465	25.6526667285542	0.960962987488164	1024606	0.8713	0.0347576927868444	0.113903309577181	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A2_66	5758	24666	Epi	0.0749675640609796	YX_C-A2	YX_C	9	2	1-4	9	Pancreas	-0.158101866366454	-0.142581507186167	G1	-23.901098528969	27.4024949936839	0.992816079130234	3435001	0.6447	0.0749614854455526	0.0249987215902488	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-C1_70	7108	36213	Epi	0.0872182942996023	YX_C-C1	YX_C	9	6	5-8	9	Pancreas	-0.161220402634285	-0.0695925003373654	G1	-24.5936073145033	27.0828392227748	0.983916498954332	5024645	0.9099	0.0872038438173082	0.0173883168028071	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A3_04	8567	61954	Epi	0.116830500540732	YX_C-A3	YX_C	1	4	1-4	10	Pancreas	-0.0889293925605371	-0.0754398005431606	G1	-0.749180501616695	1.25912277221573	0.95688234496053	1639735	0.871	0.116828614778707	0.00493523059022868	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A3_89	6162	28627	Epi	0.12974672489083	YX_C-A3	YX_C	12	1	1-4	9	Pancreas	-0.0825335678640816	-0.118863235655672	G1	-24.888829446015	26.8942540937263	0.993011598378981	4240064	0.9053	0.129733128405757	0.0251418529838708	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A3_90	3104	21405	Epi	0.0475589815463677	YX_C-A3	YX_C	12	2	1-4	10	Pancreas	-0.0169514237920036	-0.0267097259511328	G1	1.38203152157757	1.35696577736096	0.987935892975643	1741828	0.8849	0.0475589815463677	0.0692647718176742	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A4_61	4188	14538	Epi	0.0279955977438437	YX_C-A4	YX_C	8	5	5-8	9	Pancreas	-0.0704273400893009	-0.0758468660157022	G1	-22.8517420013391	25.7624526139457	0.979421668496368	1610204	0.9017	0.0279936721920352	0.0695997350302106	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A4_83	12723	245145	Epi	0.0874116317680989	YX_C-A4	YX_C	11	3	1-4	10	Pancreas	-0.00366960090550877	0.248182239510403	G2M	-2.19991275471985	3.22409414028172	0.991868877610884	1827429	0.8631	0.0874080661148934	0.00144880929315284	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A5_18	11144	217613	Epi	0.118372861416577	YX_C-A5	YX_C	3	2	1-4	10	Pancreas	0.00769684314518901	0.00622821095844975	S	-2.13535205791124	3.15531201667528	0.993954355383143	670945	0.8577	0.118369597683983	0.000413036391654813	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A5_61	6876	39398	Epi	0.0441183936640097	YX_C-A5	YX_C	8	5	5-8	10	Pancreas	-0.104647180723084	-0.111692382732857	G1	0.579372266762972	1.11348102374079	0.987741323063548	3150422	0.8892	0.0441083166256376	0.0119217535269978	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A5_79	8112	39114	Epi	0.0646225450081833	YX_C-A5	YX_C	10	7	5-8	9	Pancreas	-0.164763255246024	-0.150244256556137	G1	-24.6061982655675	27.5457353289187	0.983021789311	2294301	0.8719	0.0645862086592036	0.0095051748160842	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A6_84	4389	17582	Epi	0.0964328383683222	YX_C-A6	YX_C	11	4	1-4	10	Pancreas	-0.133861385442786	-0.0748570882690527	G1	0.73007836626864	1.25033004978044	0.972325277843974	793737	0.8426	0.096388967870344	0.0124633373682455	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A7_63	1581	6720	Epi	0.0382440476190476	YX_C-A7	YX_C	8	7	5-8	10	Pancreas	-0.112156790683421	0.0445597984420465	G2M	1.47100787448401	1.36311641038621	0.944439493342291	464453	0.8754	0.0382440476190476	0.179778535936825	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A7_69	4802	22031	Epi	0.0907894139543329	YX_C-A7	YX_C	9	5	5-8	10	Pancreas	-0.0218561665645019	-0.0367761903273735	G1	1.20304189104155	-2.88653710319057	0.986439466105327	1984655	0.9063	0.0907770515613653	0.0402363095756232	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A7_72	5471	23499	Epi	0.0429434797412325	YX_C-A7	YX_C	9	8	5-8	10	Pancreas	-0.0374647686769218	0.113265852728826	G2M	0.751096269112051	1.09602361598849	0.972422205340212	1470512	0.8929	0.042936170212766	0.0423358816732442	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A7_73	10943	88254	Epi	0.0658491250340013	YX_C-A7	YX_C	10	1	1-4	10	Pancreas	0.0539892820486824	0.0178910024154762	S	-0.902348902393653	1.30837811237502	0.978549514765731	816135	0.8231	0.0658222685457924	5.27678277658102e-05	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A7_95	12413	321086	Epi	0.0817104505037607	YX_C-A7	YX_C	12	7	5-8	10	Pancreas	0.0454491598644006	0.0590189331745	G2M	-2.36581978771117	3.48115801882975	0.993084476921724	976291	0.8637	0.0817086691664694	0.000168015597865951	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A8_60	7629	58158	Epi	0.0510086504892772	YX_C-A8	YX_C	8	4	1-4	9	Pancreas	-0.189627850807418	-0.141520165376286	G1	-24.1349848055057	27.3167468254971	0.992703527398921	5330755	0.9179	0.0509963721394061	0.0226804644544176	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A9_44	12986	208262	Epi	0.0825846230677993	YX_C-A9	YX_C	6	4	1-4	10	Pancreas	-0.00723189292135462	0.0171376192634909	G2M	-2.06279450396088	2.89416763689173	0.991238677393332	2558869	0.8591	0.0825774854152162	0.00137412593878454	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A10_23	4777	13620	Epi	0.0662110523221634	YX_C-A10	YX_C	3	7	5-8	10	Pancreas	-0.0225073808267231	-0.06895041928807	G1	0.58742430627017	1.15374375853481	0.97417923084609	620729	0.8262	0.0661235872596507	0.004980415129848	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A10_74	7602	53877	Epi	0.0816595507703731	YX_C-A10	YX_C	10	2	1-4	9	Pancreas	-0.125929810709802	-0.0988447687800043	G1	-24.6002026495554	27.1146244855595	0.991040804049504	6519360	0.9169	0.0816262153937505	0.0204087951914381	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A11_66	12188	295943	Epi	0.113113762540506	YX_C-A11	YX_C	9	2	1-4	10	Pancreas	-0.0782631172011038	-0.0530192990969821	G1	-2.36570237216554	3.49108170144809	0.99207531540163	2145096	0.8384	0.113110704884963	0.000728988735601577	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A12_17	11905	329645	Epi	0.0978075883471819	YX_C-A12	YX_C	3	1	1-4	10	Pancreas	0.0219368424210072	0.015608287157188	S	-2.40646103700473	3.56441425660882	0.993269404427917	3062695	0.8748	0.0978028411693508	0.00141822530313379	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A12_18	10596	114525	Epi	0.0918188248238284	YX_C-A12	YX_C	3	2	1-4	10	Pancreas	-0.0966508344581598	-0.0654176915679398	G1	-1.1314362472803	1.96830778679528	0.991124929129131	586830	0.8593	0.0918132127202557	0.000798961975250953	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A12_29	6920	32647	Epi	0.0446636441612547	YX_C-A12	YX_C	4	5	5-8	9	Pancreas	-0.111464621654834	-0.0682459251793324	G1	-24.0477728969969	27.4607334352051	0.988201505960173	5140870	0.9182	0.0446568041900211	0.0280724246626938	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A13_25	3905	16832	Epi	0.0436074144486692	YX_C-A13	YX_C	4	1	1-4	9	Pancreas	-0.0536246680151548	-0.0910761319238602	G1	-22.8037122679621	25.6987156313334	0.984413879545952	2092701	0.9024	0.0436074144486692	0.0950809316140329	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A14_34	7395	44148	Epi	0.106756971028609	YX_C-A14	YX_C	5	2	1-4	9	Pancreas	-0.179158417679957	-0.115358424566673	G1	-25.2651981441979	26.474316314841	0.965892512487653	5335483	0.8983	0.106752134816191	0.0186738561080613	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A14_56	6204	31449	Epi	0.0847775622475912	YX_C-A14	YX_C	7	8	5-8	9	Pancreas	-0.124133933482804	-0.12617910395202	G1	-25.0858777260386	27.4444704240772	0.99139802780522	5599194	0.8883	0.0847694753577106	0.0185495239527553	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A15_21	7207	37327	Epi	0.0913572308846381	YX_C-A15	YX_C	3	5	5-8	9	Pancreas	-0.161972420388194	-0.149465888613756	G1	-24.6743653414443	26.9907127151812	0.985277667485282	4486170	0.8958	0.0913523360480069	0.0264593938081166	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A15_70	2692	7590	Epi	0.0307023323230992	YX_C-A15	YX_C	9	6	5-8	9	Pancreas	-0.143361392705733	-0.0502749512436054	G1	-22.678021235139	25.680594457542	0.904294484498831	835486	0.8165	0.0306982872200263	0.151390527814363	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A16_82	10000	122389	Epi	0.0827736104982759	YX_C-A16	YX_C	11	2	1-4	10	Pancreas	-0.105557089823392	-0.0446872854754242	G1	-0.77401343774825	1.84615141518207	0.989928242940326	2230761	0.8071	0.0827627902416706	0.00503250670801784	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A17_23	10328	114600	Epi	0.0746186603371845	YX_C-A17	YX_C	3	7	5-8	10	Pancreas	-0.0203480411062821	-0.061080979371922	G1	-1.23908454743993	1.72496584133043	0.981577107847504	632308	0.8542	0.0746160558464223	0.00162594968913947	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A17_27	12736	252605	Epi	0.0841333496965546	YX_C-A17	YX_C	4	3	1-4	10	Pancreas	0.042175261855074	0.222584336722244	G2M	-2.20487034676169	3.23265451474433	0.988828336174666	1396173	0.8574	0.0841306852145823	0.000723463236156928	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A17_77	5616	35013	Epi	0.102533344757661	YX_C-A17	YX_C	10	5	5-8	10	Pancreas	-0.0877514700866943	-0.051120772357651	G1	0.391905032341571	1.21027821900346	0.986680253111984	3527558	0.8832	0.102533344757661	0.036250818103168	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A17_84	12134	185127	Epi	0.116469139270319	YX_C-A17	YX_C	11	4	1-4	10	Pancreas	-0.116812396409233	-0.0788039544069823	G1	-2.04360663722622	2.99491311310038	0.990466246792147	2105804	0.8389	0.116462219053329	0.00163670222700099	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A17_85	9552	101073	Epi	0.0969139894527501	YX_C-A17	YX_C	11	5	5-8	10	Pancreas	0.401548291213348	0.150135428252017	S	-0.0317669709814869	1.3127505605279	0.983392175925136	2861248	0.8595	0.0969101540470749	0.00718620504356172	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A18_08	10961	164038	Epi	0.102612872940976	YX_C-A18	YX_C	1	8	5-8	10	Pancreas	-0.0194814978159552	0.0980296012843759	G2M	-1.66566639748487	2.52099992080443	0.99104123415201	669998	0.8365	0.102609745243509	0.000524885643145979	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A18_67	2286	11381	Epi	0.0460456942003515	YX_C-A18	YX_C	9	3	1-4	10	Pancreas	-0.0493324664379304	-0.0776132559844714	G1	1.42231716195719	1.35727340886283	0.972975382807611	686132	0.8321	0.0460376032331752	0.143209992047528	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A19_21	6385	28869	Epi	0.116988845007968	YX_C-A19	YX_C	3	5	5-8	9	Pancreas	-0.127000651351963	-0.103851367448845	G1	-24.9122459713382	26.9865889392245	0.98512647558187	3310272	0.9004	0.116964533111665	0.0244658930024946	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A19_34	4150	15516	Epi	0.120833064672126	YX_C-A19	YX_C	5	2	1-4	10	Pancreas	-0.103390344414714	-0.0947232256099655	G1	-0.99302548205775	0.796577554047146	0.947457180958001	1808534	0.8818	0.120770767545273	0.0430008784880086	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A20_40	1149	8699	Epi	0.132014719411224	YX_C-A20	YX_C	5	8	5-8	10	Pancreas	-0.0096287911922367	-0.00646829459523394	G1	1.38536880999311	1.43216573667805	0.973140770564433	830139	0.8558	0.131969191861133	0.202950155669075	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A20_66	5223	25388	Epi	0.070196171117939	YX_C-A20	YX_C	9	2	1-4	9	Pancreas	-0.135455704051848	-0.111822060099559	G1	-23.8022076819699	26.8691910232901	0.990863666176192	3602344	0.6065	0.0701878766394895	0.0342741260232306	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-A22_42	5556	24900	Epi	0.0821686746987952	YX_C-A22	YX_C	6	2	1-4	10	Pancreas	-0.0974543587239619	-0.164836271317881	G1	-0.0123581255664705	0.176858912428295	0.967980566050101	2422425	0.8833	0.0821554770318021	0.0220006257721477	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-A22_53	5571	23473	Epi	0.125063916822908	YX_C-A22	YX_C	7	5	5-8	9	Pancreas	-0.109898073486978	-0.11757982304297	G1	-25.0054026035771	27.0991684966704	0.987205628458244	2187358	0.8872	0.125026624068158	0.0252922385649595	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-C3_38	7848	57168	Epi	0.0522163523772872	YX_C-C3	YX_C	5	6	5-8	9	Pancreas	-0.172104618376851	-0.097158003991129	G1	-24.3521492717629	27.2104984221994	0.971260067825071	4103415	0.9104	0.0522126989679902	0.0139837768773205	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-C3_91	6905	50526	Epi	0.0497021040755329	YX_C-C3	YX_C	12	3	1-4	9	Pancreas	-0.118043016544742	-0.13712794511483	G1	-23.9430723291362	27.3952744554565	0.963175880311336	2680928	0.9115	0.04969718560741	0.0222620055438622	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-C5_24	6804	45870	Epi	0.0746724224387904	YX_C-C5	YX_C	3	8	5-8	9	Pancreas	-0.0749776299313769	-0.13668658713778	G1	-24.0508770095351	27.35141029868	0.995687437165201	4212349	0.8932	0.0746610280333086	0.023407500211743	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-C5_84	6505	31233	Epi	0.0699923155737705	YX_C-C5	YX_C	11	4	1-4	9	Pancreas	-0.128906580933311	-0.0898852741555468	G1	-24.5090861458459	27.1686283124745	0.983647952861885	2363574	0.9021	0.0699855930846807	0.0261750520349458	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-C6_52	6257	37008	Epi	0.0252931956979949	YX_C-C6	YX_C	7	4	1-4	9	Pancreas	-0.112171936757375	-0.0797880448901501	G1	-23.7714382070382	27.6295033178845	0.990571560913491	3952351	0.8991	0.0252884121795045	0.0166753118181823	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-C6_60	6444	37680	Epi	0.024102142117697	YX_C-C6	YX_C	8	4	1-4	9	Pancreas	-0.0908209591060394	-0.108287900967839	G1	-20.6669831576625	25.188830687614	0.990637751556042	2975214	0.8979	0.0240963855421687	0.0254587817091604	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-C6_61	2321	10108	Epi	0.109814008705975	YX_C-C6	YX_C	8	5	5-8	9	Pancreas	-0.138282174392312	-0.0751756519805354	G1	-22.7131242239217	25.1583802860552	0.97625994893007	743087	0.86	0.109814008705975	0.127665415790805	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-C6_65	3266	22520	Epi	0.0198490230905861	YX_C-C6	YX_C	9	1	1-4	9	Pancreas	-0.145535354977585	-0.0520748061781525	G1	-22.6811689240774	25.7024088817012	0.986162643399197	929735	0.8813	0.0198490230905861	0.105143418170446	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-CADPS
YX_C-C7_68	12327	250757	Epi	0.0715521985691155	YX_C-C7	YX_C	9	4	1-4	10	Pancreas	-0.0582922431189601	-0.0593078585938986	G1	-2.19754825782189	3.22249905064537	0.993161519119681	1524373	0.8563	0.0715496305276297	0.00128415594229523	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-C7_84	7005	44028	Epi	0.0582824176073773	YX_C-C7	YX_C	11	4	1-4	10	Pancreas	-0.084756000894398	-0.113572516437563	G1	0.553878307584597	1.21421202305145	0.982502330030213	1993991	0.8832	0.0582784465137406	0.0141451692541451	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-C8_17	2885	20137	Epi	0.00258243941199841	YX_C-C8	YX_C	3	1	1-4	10	Pancreas	-0.0243330249011147	0.013009206516056	G2M	1.45047450200647	1.33928100625529	0.986948600185562	1053423	0.8983	0.0025823111684958	0.108287787043281	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
YX_C-C8_70	6100	27752	Epi	0.0948863022090886	YX_C-C8	YX_C	9	6	5-8	10	Pancreas	-0.156333709667389	-0.0812455759904139	G1	0.56740147034657	1.23441654745469	0.979156020585681	2312417	0.8778	0.0948760449697319	0.0116489173929279	1	FALSE	TRUE	Pancreas	pancreas	Pancreas	Epi-SPINK1
