	CD34+	CD56+ NK	CD4+/CD45RA+/CD25- Naive T	CD4+/CD25 T Reg	CD8+/CD45RA+ Naive Cytotoxic	CD4+/CD45RO+ Memory	CD8+ Cytotoxic T	CD19+ B	CD4+ T Helper2	CD14+ Monocyte	Dendritic
ENSG00000100060	   69.57023	   90.10278	  162.75186	  170.78048	  110.51342	  102.43747	   95.17489	   61.65953	  158.97195	   48.0793	   97.709
ENSG00000128283	    0.06964	    0.22248	    0.07765	    0.07703	    0.05542	    0.06178	    0.12124	    0.28382	    0.06457	    6.5563	   14.656
ENSG00000100079	    5.74529	    0.29663	    0.31060	    1.00142	    0.05542	    0.61784	    0.06062	    0.14191	    1.22683	  939.7310	  676.636
ENSG00000100083	   22.49368	   81.20374	   42.47389	   45.83418	   65.95335	   36.94669	   82.99008	   31.50383	   42.42265	   48.6256	   12.214
ENSG00000100092	   18.45457	   76.16095	   67.08855	   98.75534	   61.90747	   64.50225	   61.95461	   24.76315	   79.93797	   52.9965	   75.725
ENSG00000233360	    0.03482	    0.22248	    0.15530	    0.23110	    0.27711	    0.12357	    0.18186	    0.07095	    0.32285	    0.5464	    2.443
ENSG00000241360	    0.06964	    0.37079	    0.07765	    0.07703	    0.05542	    0.12357	    0.12124	    0.07095	    0.06457	    0.5464	    2.443
ENSG00000100097	   69.57023	  458.00395	   26.32294	  402.80160	   35.24902	  606.96366	  182.04471	  101.74887	  218.69943	 2555.8498	 1306.861
ENSG00000100101	   44.15168	   37.45013	   56.83891	   65.32334	   36.80086	   46.09069	   34.73580	   37.25115	   57.20924	   55.1819	   63.511
ENSG00000100106	    6.82471	    3.93041	    2.32946	    2.69613	    2.60488	    3.39811	    2.60670	    4.68300	    2.51824	   34.4204	    7.328
ENSG00000189060	   81.58311	    0.29663	   11.25907	    3.31239	    2.49403	    3.64524	    1.15180	    0.14191	    7.61929	   14.2052	   31.755
ENSG00000100116	   22.07584	    0.44495	    8.07547	    2.92723	    3.49165	    3.95416	    2.12173	    0.49668	    5.87589	    1.6391	    2.443
ENSG00000128310	    0.66158	    0.14832	    0.07765	    0.07703	    0.05542	    0.06178	    0.06062	    0.07095	    0.06457	    0.5464	    2.443
ENSG00000100124	   26.14977	   17.64976	   18.86866	   21.49200	   12.91355	   13.65421	   12.79102	   16.10669	   17.30483	   14.2052	    9.771
ENSG00000100129	  773.45523	  278.91076	  759.79340	  642.52594	  555.00573	  403.38617	  459.93113	  412.24611	  712.46811	  260.0651	  903.810
ENSG00000100139	    2.33294	    4.52368	    2.17417	    4.00568	    1.60727	    2.65670	    2.48546	    3.54773	    3.55136	    3.2781	    2.443
ENSG00000100142	  143.14476	  159.81193	   92.55736	   98.67830	   92.27926	  110.65471	   99.35773	   94.72436	   91.88346	  163.3602	  100.152
ENSG00000273214	    0.03482	    0.07416	    0.07765	    0.07703	    0.11085	    0.06178	    0.12124	    0.07095	    0.06457	    0.5464	    2.443
ENSG00000100151	   10.79418	    6.37765	    7.06604	    9.62903	    5.54230	    6.24016	    4.18285	    6.88259	    7.94214	    9.8344	   14.656
ENSG00000100156	    0.66158	    0.81575	    0.07765	    0.23110	    0.33254	    0.12357	    0.18186	    0.07095	    0.12914	    0.5464	    2.443
ENSG00000128298	    0.31338	    0.51911	    0.31060	    0.53923	    0.16627	    0.49427	    0.30310	    0.14191	    0.12914	    0.5464	    2.443
ENSG00000272720	    0.06964	    0.14832	    0.07765	    0.07703	    0.05542	    0.06178	    0.06062	    0.14191	    0.06457	    0.5464	    2.443
ENSG00000184381	    7.73003	    9.78894	    5.90131	    8.55058	    3.04826	    5.12805	    4.30409	    4.32823	    6.32788	    2.7318	    7.328
ENSG00000185022	    5.88457	   23.73077	    3.96009	    7.47213	    2.60488	    3.83059	    7.82010	    1.20623	    4.51992	   19.1224	   21.985
ENSG00000198792	    3.44717	   15.12837	    9.62845	    8.01135	    4.98807	    7.22870	    5.57713	    2.83818	    9.16898	    7.6490	    4.885
ENSG00000213923	   16.95731	    9.34399	    4.73658	    7.16400	    4.71095	   11.12108	    6.24396	   12.84278	    5.29476	   14.2052	    9.771
ENSG00000100196	    0.87050	    0.14832	    0.31060	    0.15406	    0.11085	    0.24714	    0.06062	    0.07095	    0.12914	    0.5464	    2.443
ENSG00000100201	   96.48604	   82.68692	   48.14225	   46.75857	   46.66615	   47.94420	   72.68452	   86.77745	   45.32831	   43.7084	   34.198
ENSG00000100206	    1.04460	    0.22248	    0.15530	    0.30813	    0.16627	    0.18535	    0.12124	    0.07095	    0.06457	    0.5464	    2.443
ENSG00000184949	    0.80086	    0.14832	    0.07765	    0.07703	    0.05542	    0.06178	    0.12124	    0.07095	    0.06457	    0.5464	    2.443
ENSG00000100211	   11.10756	    4.96863	    9.55080	    7.70322	    7.81464	    5.74589	    5.39526	    3.97346	    7.61929	    3.2781	    2.443
ENSG00000228274	    1.98474	    0.07416	    0.54354	    0.30813	    0.77592	    0.24714	    0.36373	    0.07095	    0.25828	    0.5464	    2.443
ENSG00000100216	  156.72453	  120.50784	  124.47101	  127.64243	  122.54021	  116.70952	  121.30252	  118.70701	  132.69186	  143.1451	  180.762
ENSG00000100221	   12.25662	   32.62981	   12.19086	   21.33793	   12.35932	   20.51221	   20.12615	   16.31955	   11.62264	   32.2350	    9.771
ENSG00000100226	    8.42642	   12.38450	    8.23077	    8.08839	    6.98330	   10.75037	    8.97190	   14.40378	    6.52159	   25.6787	    4.885
ENSG00000244491	    0.06964	    0.22248	    0.15530	    0.30813	    0.11085	    0.06178	    0.30310	    0.28382	    0.12914	    0.5464	    2.443
ENSG00000100242	   50.27999	  281.28383	  195.98554	  225.16525	  164.43998	  173.85950	  169.55679	   72.58653	  222.44450	   67.2017	   31.755
ENSG00000230149	    0.06964	    0.51911	    0.54354	    0.30813	    0.27711	    0.18535	    0.30310	    0.14191	    0.19371	    0.5464	    4.885
ENSG00000225450	    0.20892	    0.07416	    0.07765	    0.15406	    0.05542	    0.06178	    0.12124	    0.21286	    0.06457	    1.6391	    2.443
ENSG00000272669	    0.69640	    0.14832	    0.31060	    0.23110	    0.16627	    0.43249	    0.36373	    0.85145	    0.06457	    2.1854	    2.443
ENSG00000273076	    0.06964	    0.07416	    0.23295	    0.30813	    0.11085	    0.18535	    0.06062	    0.28382	    0.12914	    1.6391	    2.443
ENSG00000100246	   22.42404	   15.27669	   13.35559	   13.09548	   11.08460	   12.72745	   10.72991	   12.27514	   14.27002	    9.8344	   19.542
ENSG00000221890	    0.10446	    3.18882	    0.46589	    0.23110	    0.99761	    0.43249	    1.39428	    0.07095	    0.32285	    0.5464	    2.443
ENSG00000183741	   12.25662	   18.09472	   16.22860	   13.55767	    9.86529	   14.82810	   13.03350	   11.21082	   13.23690	   50.8110	   26.870
ENSG00000128383	    0.69640	    0.81575	    0.31060	    0.15406	    0.33254	    0.43249	    0.42435	    1.13527	    0.25828	   78.6752	    4.885
ENSG00000179750	    1.18388	    1.48317	    0.62119	    0.30813	    0.05542	    0.43249	    0.12124	    1.49005	    0.58113	    9.8344	    2.443
ENSG00000244509	   25.87121	   64.36973	    8.61902	   24.65032	    8.64598	   18.84405	   21.70230	   41.93416	   16.27170	   21.3079	   21.985
ENSG00000243811	    1.32316	    2.96635	    1.47533	    1.77174	    0.94219	    1.79173	    1.39428	    2.34150	    1.09769	    0.5464	    2.443
ENSG00000128394	    4.73551	    7.04507	    1.86357	    3.69755	    2.27234	    2.47135	    2.12173	    6.81164	    2.06625	    6.5563	    4.885
ENSG00000239713	   37.84927	  232.33911	   19.87809	   44.90980	   13.30152	   35.58745	   57.22617	   69.53549	   37.77359	   24.0396	   85.496
ENSG00000100298	    0.41784	   11.71707	    0.07765	    2.31097	    0.05542	    2.10065	    2.18235	    0.14191	    1.74340	    1.6391	    2.443
ENSG00000100307	    4.10875	   12.16202	   18.79101	   23.80296	   14.13286	   20.32686	   15.94331	   21.00256	   16.72369	    7.6490	    2.443
ENSG00000100311	    0.03482	    0.59327	    1.00943	    4.23677	    0.83134	    3.33632	    2.18235	    0.07095	    2.45367	    0.5464	    2.443
ENSG00000100316	 8422.73352	 5896.20753	13640.40737	11969.57812	11574.31360	 9877.55509	10936.07958	 9189.54047	13584.28861	 4449.5170	 6578.272
ENSG00000100321	   72.35583	   73.49124	    2.56241	    0.38516	   23.05596	    0.49427	   19.94429	    5.03778	    1.80797	   78.1288	   75.725
ENSG00000100324	    7.66039	    7.19339	    9.78375	    8.93574	    9.31106	    7.47583	    8.18383	    7.73405	   10.07296	   10.3807	   14.656
ENSG00000128268	    0.38302	    0.07416	    0.15530	    0.07703	    0.22169	    0.06178	    0.06062	    2.12864	    0.06457	    0.5464	    2.443
ENSG00000100335	    8.98354	    6.97091	   11.33672	    8.55058	    7.09414	    5.93124	    5.27402	    5.10873	    9.62097	   11.4735	    4.885
ENSG00000128272	  215.63986	  105.23115	  121.52035	  135.88488	   90.67200	   98.42153	   94.87178	  141.05770	  105.70149	  244.7671	  156.335
ENSG00000187051	  117.96994	  202.23069	  160.96594	  181.17984	  144.98652	  157.05432	  146.76331	  137.50998	  159.55308	  240.3963	  139.236
ENSG00000100346	    0.03482	    0.07416	    0.54354	    1.23252	    0.33254	    3.15097	    0.66683	    0.07095	    1.35598	    0.5464	    2.443
ENSG00000176177	    0.03482	    0.07416	    0.15530	    0.23110	    0.16627	    0.06178	    0.12124	    0.07095	    0.12914	    0.5464	    2.443
ENSG00000100351	    0.87050	   29.88594	   60.72135	   53.92257	   57.52905	   40.65371	   48.07241	    8.44359	   59.85662	    0.5464	   12.214
ENSG00000133477	    0.34820	    0.07416	    0.15530	    0.07703	    0.05542	    0.18535	    0.06062	    0.07095	    0.19371	    0.5464	    2.443
ENSG00000261202	    0.24374	    1.40901	    0.54354	    0.69329	    0.11085	    0.30892	    0.72745	    0.49668	    0.19371	    1.6391	    2.443
ENSG00000100354	   56.75650	   59.40109	   20.49928	   21.64606	   30.87060	   34.41355	   48.86048	   55.27362	   22.79330	   34.4204	   21.985
ENSG00000239900	   92.41211	   31.29496	   68.64153	   79.49728	   51.37710	   68.33284	   48.55738	   35.47729	   86.39499	   37.6985	   68.396
ENSG00000100359	   20.57858	   29.36683	   49.38463	   41.82851	   31.14772	   26.01096	   33.15966	   47.61052	   42.03523	   32.2350	   21.985
ENSG00000229999	    0.59194	    0.51911	    0.15530	    0.15406	    0.16627	    0.24714	    0.12124	    0.42573	    0.32285	    0.5464	    2.443
ENSG00000196588	    9.36656	    8.08330	   12.65675	   11.01561	   10.58579	    8.34081	    8.24445	    8.23073	   12.84948	   26.7714	   19.542
ENSG00000100372	    7.86931	    8.23161	   10.01669	   12.63329	    6.48449	    7.97011	    4.78905	    6.45687	   10.33124	    4.9172	   21.985
ENSG00000100380	  451.92795	  177.53586	  498.81582	  343.87193	  391.28624	  225.75786	  307.65131	  256.85558	  407.82568	   95.6122	  244.273
ENSG00000196236	   13.12712	    9.93726	   10.63788	    8.55058	    8.64598	    8.21724	   10.18432	    8.79837	    9.68554	    9.8344	    9.771
ENSG00000172404	    0.06964	    0.07416	    0.07765	    0.07703	    0.11085	    0.06178	    0.24248	    0.07095	    0.12914	    0.5464	    2.443
ENSG00000100387	  191.61411	  201.63742	   83.47245	   97.98501	  104.69401	  122.57898	   84.74808	   99.62023	   91.68975	  171.0092	  131.907
ENSG00000100393	    6.05867	   10.82717	    2.09652	    4.08271	    3.32538	    2.78027	    4.84968	    8.72741	    1.48512	   10.3807	    2.443
ENSG00000100395	   11.10756	   12.23618	   15.14151	   16.40787	   10.58579	   10.62681	    8.36569	    8.58550	   15.56143	    6.0099	   26.870
ENSG00000235513	    0.38302	    0.07416	    0.07765	    0.15406	    0.05542	    0.06178	    0.18186	    0.07095	    0.12914	    1.0927	    2.443
ENSG00000100399	    2.33294	    0.51911	    0.54354	    0.69329	    0.66508	    0.24714	    0.66683	    0.14191	    0.64570	    1.6391	    4.885
ENSG00000100401	    5.43191	    9.34399	    8.61902	   14.32800	    7.03872	   11.18286	    8.24445	    5.67637	   10.84780	   10.3807	    9.771
ENSG00000100403	    6.02385	    4.67200	    5.90131	    3.69755	    5.98568	    7.90832	    5.33464	    6.38591	    5.23019	   10.9271	    4.885
ENSG00000167074	    0.80086	    1.48317	    4.27068	    2.61910	    2.54946	    3.08919	    1.69739	    0.99336	    3.74507	    0.5464	    7.328
ENSG00000273424	    0.17410	    0.22248	    0.46589	    0.30813	    0.22169	    0.06178	    0.24248	    0.49668	    0.38742	    0.5464	    2.443
ENSG00000183864	   10.51562	   11.42044	    6.05661	   10.47639	    3.43622	   12.29497	    8.91128	   16.03573	    8.91069	    8.1953	   12.214
ENSG00000100410	   61.21345	   56.65722	   49.77287	   51.68864	   43.17450	   44.66966	   38.85803	   42.35988	   55.59498	   34.9667	   48.855
ENSG00000100412	   33.49678	   39.97152	   44.10451	   53.61444	   31.31398	   35.15496	   29.46178	   53.57071	   50.23565	   36.6058	   73.282
ENSG00000100413	   11.97806	   13.86767	   18.55806	   16.25380	   14.52082	   14.82810	   14.73089	   18.37724	   16.14256	   25.6787	   21.985
ENSG00000100417	    2.92487	   13.49688	   39.29029	   44.60167	   27.65607	   31.50972	   25.40018	   17.24196	   37.90274	   32.7813	   31.755
ENSG00000100418	   10.79418	   21.06106	   25.39115	   33.50903	   24.10900	   22.85999	   23.64217	   25.54365	   29.31489	   31.6886	   34.198
ENSG00000196419	  129.66944	  138.45424	  212.36944	  200.36087	  139.94303	  138.45741	  137.97328	  122.96429	  211.72584	  109.2710	  227.174
ENSG00000100138	  257.59788	  197.55870	  220.05667	  260.98524	  216.31589	  246.45542	  199.74602	  206.54878	  243.75268	  210.3468	  202.747
ENSG00000184208	    3.34271	    9.41815	    6.60015	    8.31948	    4.48926	    6.61086	    5.51651	    5.88923	    3.48679	    3.8245	    2.443
ENSG00000167077	    9.47102	   53.24592	   43.63862	   82.03934	   32.47787	   54.30793	   41.10100	   34.76774	   61.08345	   26.2251	    4.885
ENSG00000100147	    1.04460	    3.41130	    2.40711	    2.07987	    1.66269	    1.60638	    1.51552	    2.34150	    2.32453	    3.8245	    4.885
ENSG00000184068	    6.65061	   17.64976	    5.51306	   13.01845	    4.15672	    7.66119	    9.15376	   16.60337	    6.65074	    8.1953	    9.771
ENSG00000198911	   10.27188	    7.78666	    4.27068	    4.93006	    3.10369	    5.93124	    4.12222	   12.13323	    5.03648	   13.1125	   12.214
ENSG00000260655	    0.41784	    0.07416	    0.07765	    1.00142	    0.38796	    0.18535	    0.66683	   36.82543	    0.12914	    0.5464	    2.443
ENSG00000159958	    0.45266	    0.07416	    0.07765	    1.61768	    0.27711	    0.92676	    1.45490	   68.25831	    0.83941	    0.5464	    2.443
ENSG00000100162	    4.38731	    5.93269	    4.11539	   20.79871	    1.66269	   19.52367	    6.72893	   16.31955	   11.62264	    6.5563	    2.443
ENSG00000100167	    0.03482	    0.07416	    0.07765	    0.07703	    0.05542	    0.06178	    0.06062	    0.07095	    0.12914	    0.5464	    4.885
ENSG00000183066	    1.67136	    1.33486	    0.93179	    2.07987	    0.72050	    0.86497	    0.54559	    1.70291	    0.90398	    1.0927	    7.328
ENSG00000198951	    5.98903	    7.56418	    5.66836	   10.70748	    2.60488	    7.59940	    4.54657	    3.76059	    7.87757	   63.9236	  149.007
ENSG00000177096	    3.65609	    0.88990	    0.23295	    1.77174	    0.22169	    0.86497	    0.36373	    0.42573	    1.22683	    2.7318	   14.656
ENSG00000183172	  350.60193	  239.01339	  345.22651	  298.26885	  377.15338	  383.30645	  354.75379	  405.43447	  337.76696	  421.7862	  341.982
ENSG00000184983	   92.27283	  174.64367	   70.03921	   96.75250	   83.85497	  115.16493	   94.26557	   64.63962	   81.42308	  127.8471	  136.793
ENSG00000100197	    0.17410	    0.51911	    0.31060	    0.84735	    0.27711	    0.55605	    0.12124	    0.56764	    0.71027	    1.6391	    2.443
ENSG00000100207	    3.13379	    2.89219	    3.02830	    3.31239	    4.32299	    6.17838	    4.36471	    5.39255	    3.55136	    5.4636	    7.328
ENSG00000182057	    0.06964	    0.07416	    0.23295	    0.23110	    0.22169	    0.06178	    0.24248	    0.07095	    0.12914	    0.5464	    2.443
ENSG00000233903	    0.27856	    0.22248	    0.85414	    0.77032	    0.66508	    0.67962	    0.54559	    0.42573	    0.71027	    0.5464	    4.885
ENSG00000273366	    0.03482	    0.07416	    0.23295	    0.07703	    0.11085	    0.12357	    0.18186	    0.07095	    0.06457	    0.5464	    2.443
ENSG00000229891	    0.24374	    0.07416	    0.23295	    0.84735	    0.44338	    1.23568	    0.12124	    0.42573	    0.45199	    4.3708	    4.885
ENSG00000235568	    1.28834	    0.14832	    0.07765	    0.07703	    0.05542	    0.06178	    0.06062	    0.07095	    0.12914	   42.0694	   12.214
ENSG00000189306	   38.26711	   51.61443	   53.50002	   62.16502	   38.79609	   47.75885	   42.13156	   59.03421	   59.40463	  116.9200	  117.251
ENSG00000183569	    0.38302	    0.22248	    0.23295	    0.38516	    0.55423	    0.06178	    0.48497	    4.18632	    0.19371	    0.5464	    4.885
ENSG00000100227	   22.77224	   20.02284	   26.24529	   26.96129	   18.78839	   18.10264	   18.12566	   21.35733	   27.05493	   26.7714	   48.855
ENSG00000270022	    2.08920	  109.82899	   11.88026	   32.73870	   14.52082	   31.26258	   18.91374	    9.08219	   22.34131	   33.8740	   31.755
ENSG00000100243	   64.86954	   39.52657	   32.14660	   54.15367	   21.89208	   32.74539	   27.40067	   49.24248	   46.16773	   42.6157	  329.769
ENSG00000249222	   13.16194	   16.75986	   12.88970	   14.79019	   19.45347	   18.41156	   20.48988	   12.13323	   15.94885	   27.8641	    9.771
ENSG00000128274	    0.03482	    0.07416	    0.07765	    0.07703	    0.05542	    0.06178	    0.06062	    0.28382	    0.06457	    0.5464	    2.443
ENSG00000242247	   32.10398	   50.05710	   19.80044	   26.11393	   14.18828	   19.46188	   23.64217	   18.94487	   30.41259	   15.8443	   24.427
ENSG00000100266	   14.45027	   11.27212	   16.92744	   21.33793	   10.08698	   13.34529	    7.33513	   12.91373	   19.69393	   17.4834	   53.740
ENSG00000230319	    0.03482	    0.07416	    0.07765	    0.15406	    0.05542	    0.12357	    0.06062	    0.07095	    0.06457	    0.5464	    2.443
ENSG00000100271	    9.01836	    7.63834	    7.14369	    7.70322	    6.92787	    5.93124	    7.45638	    2.55436	    8.58784	    1.6391	   12.214
ENSG00000100290	    0.52230	    0.66743	    5.35777	    9.39793	    5.20976	    7.47583	    4.06160	    1.06432	    9.10440	   13.6589	   75.725
