orig.ident	nCount_ATAC	nFeature_ATAC	nCount_ACTIVITY	nFeature_ACTIVITY	Ident_old	tech	predicted.id	prediction.score.max
SIL_4_5-6	SIL	34192	8823	0.999999999999956	7459	Epi	atac	Epi	0.86232727738357
SIL_4_5-7	SIL	98521	18165	0.99999999999979	11396	DC	atac	DC	1
SIL_4_5-8	SIL	86402	18229	0.999999999999999	11743	T	atac	B	0.758455502886067
SIL_4_6-3	SIL	99648	19460	0.999999999999918	12208	SM-Vascular	atac	SM-Vascular	0.999880215359552
SIL_4_6-4	SIL	121734	21007	0.999999999999952	12667	Glial	atac	Glial	1
SIL_4_6-5	SIL	57018	15624	0.999999999999797	10450	SM-Visceral	atac	SM-Visceral	0.872434190616684
SIL_4_6-6	SIL	81490	19393	1.00000000000014	11796	SM-Vascular	atac	SM-Vascular	0.609088415785148
SIL_4_6-7	SIL	97397	20288	0.999999999999913	12118	SM-Visceral	atac	SM-Visceral	0.976636800079851
SIL_4_7-1	SIL	42467	10778	1.00000000000001	6993	Epi	atac	FB-COL14A1	0.324488364457724
SIL_4_7-3	SIL	109683	21561	0.999999999999784	12486	Epi	atac	Epi	0.965315084488799
SIL_4_7-4	SIL	78904	18577	1.00000000000034	11705	SM-Visceral	atac	SM-Visceral	0.92511053302297
SIL_4_7-5	SIL	133353	22868	1.00000000000003	12689	FB-COL14A1	atac	FB-COL14A1	0.872118261305484
SIL_4_7-6	SIL	92125	20078	1.00000000000014	12146	Epi	atac	Epi	0.944824391584637
SIL_4_7-7	SIL	77311	17206	1.00000000000017	11530	FB-COL14A1	atac	FB-COL14A1	0.903435449451735
SIL_4_8-2	SIL	63783	14297	0.999999999999897	10421	T	atac	T	0.987059789218283
SIL_4_8-3	SIL	70312	17402	0.999999999999931	11181	FB-COL14A1	atac	FB-COL14A1	0.625426965390656
SIL_4_8-7	SIL	34264	8657	1.00000000000005	7510	Epi	atac	Epi	0.472156695096634
SIL_4_9-1	SIL	70774	15254	0.999999999999905	10285	Endo	atac	Endo	1
SIL_4_9-2	SIL	90856	22060	1.00000000000014	11964	FB-COL14A1	atac	FB-COL14A1	0.424700649425754
SIL_4_9-4	SIL	87179	19503	0.999999999999949	11793	FB-COL14A1	atac	FB-COL14A1	0.830582372654352
SIL_4_9-5	SIL	28162	8312	0.999999999999937	7122	SM-Visceral	atac	SM-Visceral	0.550347673265265
SIL_4_9-8	SIL	76001	17991	0.999999999999872	11283	SM-Visceral	atac	SM-Visceral	0.903434547080811
SIL_4_10-1	SIL	76421	14301	0.999999999999883	10601	T	atac	T	0.990119181751747
SIL_4_10-2	SIL	82396	18554	0.999999999999835	11687	FB-COL14A1	atac	SM-Visceral	0.70005328249559
SIL_4_10-4	SIL	82276	19069	0.999999999999952	11578	SM-Visceral	atac	SM-Visceral	0.94541360405706
SIL_4_10-5	SIL	57223	15338	0.999999999999801	10753	Epi	atac	Epi	0.967792903346577
SIL_4_10-7	SIL	108738	20377	0.999999999999868	12289	Epi	atac	Epi	0.917701768365704
SIL_4_10-8	SIL	137264	23508	1.00000000000003	12855	Epi	atac	Epi	0.928236611114943
SIL_4_11-1	SIL	95255	21328	1.00000000000008	11922	FB-COL14A1	atac	FB-COL14A1	0.538082881094463
SIL_4_11-2	SIL	102594	21360	1.00000000000013	12085	SM-Vascular	atac	SM-Vascular	0.951859106038868
SIL_4_11-3	SIL	89266	18687	0.999999999999895	11935	1	atac	FB-ZEB1	0.93470075652953
SIL_4_11-5	SIL	110438	20563	0.999999999999915	12250	DC	atac	DC	0.989612121366729
SIL_4_11-6	SIL	74095	18466	1.00000000000011	11284	FB-COL14A1	atac	FB-COL14A1	0.56684938335534
SIL_4_11-7	SIL	70514	17638	0.999999999999989	11149	1	atac	FB-ADAMDEC1	0.965165254687629
SIL_4_11-8	SIL	83813	19277	1.00000000000008	11681	Epi	atac	Epi	0.974200514677935
SIL_4_12-2	SIL	52835	14372	1.00000000000001	10097	SM-Visceral	atac	SM-Visceral	0.840945442431818
SIL_4_12-3	SIL	58289	13083	0.999999999999998	10109	1	atac	SM-Visceral	0.477339858247929
SIL_4_12-5	SIL	204596	27102	1.00000000000008	13390	SM-Visceral	atac	SM-Visceral	0.980669388612488
SIL_4_12-7	SIL	91186	19377	0.999999999999989	11754	SM-Visceral	atac	SM-Visceral	0.986484069378905
SIL_5_1-2	SIL	41415	11275	1.00000000000009	9171	Endo	atac	Endo	1
SIL_5_1-3	SIL	85488	20624	0.999999999999996	11746	FB-COL14A1	atac	FB-COL14A1	0.385896329744629
SIL_5_1-6	SIL	71655	16555	1.00000000000001	11164	FB-COL14A1	atac	FB-COL14A1	0.587780637726149
SIL_5_1-7	SIL	22617	6628	0.999999999999895	6270	Endo	atac	Endo	0.894645681927155
SIL_5_1-8	SIL	74144	18844	1.0000000000001	11141	FB-COL14A1	atac	FB-GPC3	0.60078612291365
SIL_5_2-1	SIL	88742	17022	0.999999999999838	11437	DC	atac	DC	1
SIL_5_2-2	SIL	23221	8463	0.999999999999867	7072	1	atac	FB-ADAMDEC1	0.87142652604487
SIL_5_2-3	SIL	84176	18297	1.00000000000021	11405	FB-COL14A1	atac	FB-COL14A1	0.443404629283559
SIL_5_2-4	SIL	88867	18900	1.00000000000009	11744	SM-Visceral	atac	FB-COL14A1	0.574447129601589
SIL_5_2-6	SIL	133630	21277	1.00000000000022	12562	FB-COL14A1	atac	FB-COL14A1	0.880997560492353
SIL_5_2-8	SIL	98508	20045	1.00000000000004	11930	FB-COL14A1	atac	FB-COL14A1	0.914884273398312
SIL_5_3-2	SIL	85568	19878	1.00000000000006	11704	FB-COL14A1	atac	FB-COL14A1	0.957982380118951
SIL_5_3-3	SIL	50549	12131	1.00000000000006	9362	DC	atac	DC	1
SIL_5_3-4	SIL	104348	21441	0.999999999999951	12297	Epi	atac	Epi	0.998862441758516
SIL_5_3-6	SIL	174983	28397	0.999999999999989	13143	FB-COL14A1	atac	FB-COL14A1	0.476787926430523
SIL_5_3-7	SIL	65969	14529	1.00000000000007	10638	T	atac	T-Prog	0.5299224312384
SIL_5_3-8	SIL	52209	14057	1	9820	FB-COL14A1	atac	SM-Visceral	0.455552445433556
SIL_5_4-1	SIL	178679	25437	1.00000000000008	13302	Epi	atac	Epi	0.895195475209802
SIL_5_4-2	SIL	97456	21391	0.999999999999893	12136	FB-COL14A1	atac	SM-Visceral	0.701779962682481
SIL_5_4-4	SIL	97693	19695	0.999999999999829	11811	Endo	atac	Endo	1
SIL_5_4-5	SIL	110775	21697	0.999999999999844	12578	Endo	atac	SM-Visceral	0.599983450539384
SIL_5_4-6	SIL	172976	21133	0.999999999999895	12170	DC	atac	DC	1
SIL_5_4-7	SIL	93511	18427	0.999999999999912	11867	T	atac	T	1
SIL_5_5-2	SIL	113541	22918	1.00000000000015	12470	FB-COL14A1	atac	FB-COL14A1	0.976552933153158
SIL_5_5-3	SIL	48331	15009	1.00000000000008	9832	Epi	atac	Epi	0.602631253515906
SIL_5_5-4	SIL	103589	21203	0.999999999999941	11818	FB-COL14A1	atac	FB-GPC3	0.638237462234242
SIL_5_5-5	SIL	161307	24443	1.00000000000002	13199	SM-Vascular	atac	SM-Vascular	0.985543305067822
SIL_5_5-6	SIL	86504	19969	1.00000000000013	11655	FB-COL14A1	atac	FB-COL14A1	0.736769038803281
SIL_5_5-7	SIL	89362	19223	1.00000000000014	11794	FB-COL14A1	atac	SM-Visceral	0.443478776266258
SIL_5_5-8	SIL	76574	17946	1.00000000000004	11193	FB-COL14A1	atac	FB-COL14A1	0.809930942141042
SIL_5_6-1	SIL	91423	21168	0.99999999999989	11916	FB-COL14A1	atac	FB-ADAMDEC1	0.580236767970282
SIL_5_6-2	SIL	95982	21848	0.999999999999951	11967	FB-COL14A1	atac	FB-COL14A1	0.749486403353084
SIL_5_6-5	SIL	72258	16734	1.00000000000005	11353	T	atac	T	0.951095671607186
SIL_5_6-6	SIL	50078	14130	0.999999999999896	9809	Epi	atac	Epi	0.999885034917631
SIL_5_6-7	SIL	97330	20326	0.999999999999906	12188	FB-COL14A1	atac	FB-COL14A1	0.40751828926658
SIL_5_7-1	SIL	93297	19494	0.999999999999919	12002	Glial	atac	Glial	1
SIL_5_7-2	SIL	73984	17012	1.0000000000001	11191	SM-Visceral	atac	SM-Visceral	0.976579777153805
SIL_5_7-4	SIL	99139	21772	1.00000000000021	11953	FB-COL14A1	atac	FB-COL14A1	0.859795618966213
SIL_5_7-5	SIL	108446	21768	1.00000000000009	12529	Endo	atac	Endo	0.999999999999999
SIL_5_7-7	SIL	58864	14571	0.999999999999877	10281	FB-COL14A1	atac	FB-COL14A1	0.80698798549661
SIL_5_8-1	SIL	51700	13088	0.999999999999897	9515	SM-Visceral	atac	SM-Visceral	0.640639620429541
SIL_5_8-2	SIL	67472	15495	1.00000000000009	11059	1	atac	FB-ADAMDEC1	0.59282957137743
SIL_5_8-3	SIL	109692	20433	1.00000000000002	12136	Epi	atac	Epi	0.886149961900982
SIL_5_8-5	SIL	94293	18165	0.999999999999912	11367	T	atac	T	0.661088974884571
SIL_5_8-8	SIL	78887	17576	1.00000000000023	11673	SM-Vascular	atac	SM-Vascular	0.999241966460585
SIL_5_9-1	SIL	60081	15118	0.999999999999986	10710	SM-Visceral	atac	SM-Visceral	0.827873366588064
SIL_5_9-2	SIL	82760	18621	0.999999999999927	11612	FB-COL14A1	atac	SM-Visceral	0.441264421710749
SIL_5_9-3	SIL	70041	17122	0.999999999999814	11051	Epi	atac	Epi	0.994991428718122
SIL_5_9-4	SIL	73815	16643	1.0000000000002	10683	SM-Vascular	atac	SM-Vascular	0.804602744483646
SIL_5_9-5	SIL	162259	24353	1.00000000000007	13060	FB-COL14A1	atac	SM-Visceral	0.632608434732334
SIL_5_9-7	SIL	195194	25312	0.999999999999793	13124	FB-COL14A1	atac	SM-Visceral	0.471046823380395
SIL_5_9-8	SIL	86107	19074	0.999999999999862	11738	FB-COL14A1	atac	FB-COL14A1	0.939769136230408
SIL_5_10-2	SIL	97914	19482	1.00000000000012	11918	Epi	atac	Epi	0.888510797370236
SIL_5_10-3	SIL	90795	20573	0.999999999999985	11951	FB-COL14A1	atac	FB-COL14A1	0.88023543714052
SIL_5_10-4	SIL	83824	18516	0.999999999999981	11308	FB-COL14A1	atac	FB-COL14A1	0.900729996548536
SIL_5_10-5	SIL	50011	14770	1	10064	FB-COL14A1	atac	FB-COL14A1	0.633217093870888
SIL_5_10-6	SIL	106389	22409	0.999999999999916	12175	FB-COL14A1	atac	FB-COL14A1	0.868735861773345
SIL_5_10-7	SIL	89776	20151	0.999999999999867	11820	FB-COL14A1	atac	FB-COL14A1	0.39920801626827
SIL_5_10-8	SIL	59507	13482	1.00000000000002	10083	T	atac	T	0.911737877707407
SIL_5_11-1	SIL	106914	23365	0.999999999999802	12114	FB-COL14A1	atac	FB-GPC3	0.579986594879623
SIL_5_11-2	SIL	79335	17153	1.00000000000005	11308	Endo	atac	Endo	1
SIL_5_11-3	SIL	72750	17362	0.999999999999942	11134	FB-COL14A1	atac	FB-COL14A1	0.544496632888822
SIL_5_11-4	SIL	162367	26291	0.999999999999902	13062	FB-COL14A1	atac	FB-COL14A1	0.957125087652462
SIL_5_11-5	SIL	98233	19082	0.999999999999985	11994	1	atac	FB-ADAMDEC1	0.64696257960856
SIL_5_11-6	SIL	27377	8050	1.00000000000001	7376	Endo	atac	Endo	0.754733272415416
SIL_5_11-7	SIL	76877	17151	1.00000000000021	11411	SM-Visceral	atac	SM-Visceral	0.616898292063865
SIL_5_11-8	SIL	90265	18954	0.999999999999751	12039	1	atac	FB-ZEB1	0.868224176141413
SIL_5_12-1	SIL	120147	20324	0.999999999999891	12010	DC	atac	DC	1
SIL_5_12-2	SIL	18396	7208	0.999999999999937	6366	1	atac	FB-ADAMDEC1	0.526807384204037
SIL_5_12-4	SIL	194148	25298	0.99999999999996	13372	Epi	atac	Epi	0.919237997788152
SIL_5_12-5	SIL	85316	19145	1.00000000000007	11802	T	atac	T	0.556847019029715
SIL_5_12-6	SIL	89632	18786	0.999999999999928	11985	Epi	atac	Epi	0.949034127153662
SIL_5_12-7	SIL	84914	20744	0.999999999999879	11713	FB-COL14A1	atac	FB-GPC3	0.61296655850441
SIL_7_1-2	SIL	94562	22597	1.00000000000006	12172	SM-Vascular	atac	SM-Vascular	0.951726446232652
SIL_7_2-1	SIL	72800	16527	1.00000000000003	11423	1	atac	FB-ADAMDEC1	0.590338845177461
SIL_7_2-3	SIL	114646	20058	0.999999999999991	12413	SM-Vascular	atac	SM-Vascular	1
SIL_7_2-4	SIL	69590	17876	1.00000000000006	11252	1	atac	FB-ADAMDEC1	0.955449536008232
SIL_7_2-5	SIL	107284	21238	1.00000000000024	12061	FB-COL14A1	atac	FB-COL14A1	0.93892231178297
SIL_7_2-6	SIL	92257	19191	1.00000000000004	11844	Epi	atac	Epi	0.949860103757952
SIL_7_2-7	SIL	77381	17581	0.999999999999815	11440	FB-COL14A1	atac	FB-COL14A1	0.966702379675212
SIL_7_3-1	SIL	40949	11762	0.999999999999795	9171	Endo	atac	Endo	1
SIL_7_3-2	SIL	79302	16982	1.00000000000005	11597	1	atac	FB-ADAMDEC1	0.380536068668616
SIL_7_3-4	SIL	84370	19141	1.00000000000021	11772	FB-COL14A1	atac	FB-GPC3	0.53721318726787
SIL_7_3-5	SIL	35852	11217	1.00000000000013	8570	1	atac	FB-ADAMDEC1	0.804908525547513
SIL_7_3-6	SIL	29928	8981	1.00000000000006	7699	Epi	atac	Epi	0.975594682918256
SIL_7_3-8	SIL	113688	22081	0.999999999999948	12693	Epi	atac	Epi	0.983519662826308
SIL_7_4-1	SIL	39487	12774	0.999999999999995	9354	SM-Visceral	atac	SM-Visceral	0.850045420512162
SIL_7_4-2	SIL	150077	25645	0.99999999999984	13156	Epi	atac	Epi	0.997148441457233
SIL_7_4-4	SIL	85125	18714	1.00000000000008	11383	FB-COL14A1	atac	FB-COL14A1	0.906091611863315
SIL_7_4-5	SIL	44954	13726	1.00000000000001	10026	1	atac	FB-ADAMDEC1	0.617145783157319
SIL_7_4-6	SIL	43213	12547	0.999999999999806	9806	DC	atac	DC	1
SIL_7_4-7	SIL	98274	19789	0.999999999999803	12291	1	atac	FB-ZEB1	0.887472701223853
SIL_7_4-8	SIL	62227	15548	0.999999999999947	10392	FB-COL14A1	atac	FB-COL14A1	0.866845706144981
SIL_7_5-2	SIL	109816	20253	0.999999999999979	12017	DC	atac	DC	1
SIL_7_5-4	SIL	105692	20572	0.999999999999842	12011	FB-COL14A1	atac	FB-COL14A1	0.817408100081836
SIL_7_5-5	SIL	54011	12900	0.999999999999907	9858	Endo	atac	Endo	1
SIL_7_5-6	SIL	170290	27801	1.00000000000024	13171	FB-COL14A1	atac	FB-COL14A1	0.739804566032155
SIL_7_5-8	SIL	70579	17277	1.00000000000014	11062	FB-COL14A1	atac	SM-Visceral	0.603882471283823
SIL_7_6-1	SIL	84485	17145	1.00000000000007	11692	Endo	atac	Endo	1
SIL_7_6-2	SIL	77866	15844	1.00000000000005	10538	DC	atac	DC	1
SIL_7_6-3	SIL	76652	18657	0.999999999999785	11447	FB-COL14A1	atac	FB-COL14A1	0.644739035248216
SIL_7_6-5	SIL	62738	15400	0.99999999999991	10661	1	atac	FB-ADAMDEC1	0.751291175344005
SIL_7_6-6	SIL	53649	12373	1.00000000000013	9779	T	atac	T	0.979158346253335
SIL_7_6-7	SIL	34620	9166	1.00000000000004	8156	T	atac	T	0.99398126223565
SIL_7_7-1	SIL	91379	20107	0.999999999999976	11899	FB-COL14A1	atac	SM-Visceral	0.843583571837453
SIL_7_7-2	SIL	97201	22310	1.00000000000019	12058	FB-COL14A1	atac	FB-COL14A1	0.597299757387136
SIL_7_7-3	SIL	88353	20172	0.999999999999988	11673	FB-COL14A1	atac	SM-Visceral	0.447169935808962
SIL_7_7-4	SIL	37449	10222	0.999999999999994	8744	T	atac	T	0.84764085847837
SIL_7_7-5	SIL	20185	7674	0.999999999999955	6573	SM-Visceral	atac	SM-Visceral	0.591044462142167
SIL_7_7-6	SIL	97376	18420	1.00000000000016	11800	DC	atac	DC	1
SIL_7_8-1	SIL	175719	24076	1.00000000000018	12949	Epi	atac	Epi	0.964951991078982
SIL_7_8-2	SIL	80483	17565	1.00000000000006	11608	Glial	atac	Glial	0.999999999999999
SIL_7_8-3	SIL	87404	18422	1.00000000000003	11650	FB-COL14A1	atac	SM-Visceral	0.48890156950707
SIL_7_8-4	SIL	99259	18851	0.999999999999852	11875	Epi	atac	Epi	0.91719297855028
SIL_7_8-5	SIL	59178	15876	0.999999999999945	10696	1	atac	FB-COL14A1	0.596009997107329
SIL_7_8-6	SIL	76442	17122	1.00000000000014	11128	FB-COL14A1	atac	FB-COL14A1	0.921443130851077
SIL_7_8-7	SIL	111717	20688	1.00000000000016	12249	FB-COL14A1	atac	FB-COL14A1	0.733991827229464
SIL_7_8-8	SIL	60192	13460	1	10355	T	atac	T	0.866801139518577
SIL_7_9-2	SIL	30743	10020	1.00000000000002	8322	1	atac	FB-ADAMDEC1	0.87279395793311
SIL_7_9-4	SIL	69970	14455	1.00000000000005	10136	SM-Visceral	atac	SM-Visceral	0.68760642195968
SIL_7_9-6	SIL	191955	28815	1.00000000000011	13266	FB-COL14A1	atac	FB-COL14A1	0.581659209035008
SIL_7_9-8	SIL	93686	21438	1.00000000000007	11858	FB-COL14A1	atac	FB-GPC3	0.386792395555736
SIL_7_10-2	SIL	91554	19812	0.999999999999941	11875	Epi	atac	Epi	0.973830379400492
SIL_7_10-4	SIL	45851	12210	1.00000000000016	9136	FB-COL14A1	atac	FB-COL14A1	0.85841578515503
SIL_7_10-5	SIL	138942	23157	0.999999999999957	13090	Epi	atac	FB-ZEB1	0.862695356176665
SIL_7_10-6	SIL	85425	20024	0.999999999999994	11571	FB-COL14A1	atac	FB-COL14A1	0.973762432179802
SIL_7_10-7	SIL	103102	20650	0.99999999999996	12309	Epi	atac	Epi	0.952324196416031
SIL_7_10-8	SIL	71428	16654	0.999999999999864	11101	SM-Vascular	atac	SM-Vascular	0.933955468646927
SIL_7_11-1	SIL	201637	25978	0.999999999999687	13078	Epi	atac	Epi	0.844484311422248
SIL_7_11-2	SIL	73760	16654	1.00000000000006	11400	SM-Visceral	atac	SM-Visceral	0.657225681896775
SIL_7_11-3	SIL	102987	20609	0.999999999999807	12100	FB-COL14A1	atac	FB-COL14A1	0.755204627777805
SIL_7_11-4	SIL	52452	14194	1.00000000000004	10322	Endo	atac	Endo	1
SIL_7_11-5	SIL	69354	15912	1.00000000000018	11301	T	atac	T	0.861998388482827
SIL_7_11-6	SIL	71707	17350	1.00000000000001	10990	FB-COL14A1	atac	FB-COL14A1	0.741702262687148
SIL_7_11-7	SIL	88654	18765	0.999999999999781	12197	SM-Vascular	atac	SM-Vascular	0.998129334272392
SIL_7_11-8	SIL	115707	19705	0.999999999999826	12267	SM-Vascular	atac	SM-Vascular	0.990635348006869
SIL_7_12-2	SIL	67510	16651	0.999999999999946	11069	FB-COL14A1	atac	SM-Visceral	0.67346096681183
SIL_7_12-3	SIL	28666	7971	1.00000000000009	7166	DC	atac	DC	0.830770354758291
SIL_7_12-4	SIL	96331	21159	0.999999999999942	12080	SM-Vascular	atac	SM-Vascular	0.933311778939085
SIL_7_12-5	SIL	69223	15747	0.999999999999894	10888	Endo	atac	Endo	1
SIL_7_12-6	SIL	108867	20764	0.999999999999783	12555	1	atac	FB-ZEB1	0.976087188584696
SIL_7_12-7	SIL	47206	11040	1.00000000000005	8951	SM-Vascular	atac	SM-Vascular	0.824880410371879
SIL_7_12-8	SIL	93067	20281	1.00000000000001	11979	FB-COL14A1	atac	FB-COL14A1	0.92240088905841
SIL_8_1-1	SIL	96311	21520	1.00000000000012	12108	FB-COL14A1	atac	FB-COL14A1	0.858236227366484
SIL_8_1-3	SIL	81956	18084	1.00000000000013	11635	Epi	atac	Epi	0.997060748955462
SIL_8_1-6	SIL	81896	18542	0.999999999999958	11785	SM-Visceral	atac	SM-Visceral	0.856868244735435
SIL_8_1-7	SIL	111127	21724	0.999999999999894	12588	Epi	atac	Epi	0.988013129239427
SIL_8_1-8	SIL	87742	18830	0.999999999999899	11888	1	atac	FB-ZEB1	0.562239104119827
SIL_8_2-1	SIL	25178	8519	0.999999999999944	7436	Epi	atac	SM-Visceral	0.26176787306659
SIL_8_2-2	SIL	99717	21073	1.0000000000001	12221	FB-COL14A1	atac	FB-COL14A1	0.742084057573849
SIL_8_2-3	SIL	84823	19240	1.00000000000012	11667	FB-COL14A1	atac	FB-COL14A1	0.985828913820126
SIL_8_2-4	SIL	85457	19897	0.999999999999871	11728	FB-COL14A1	atac	SM-Visceral	0.442260645048887
SIL_8_2-5	SIL	151960	26085	1.00000000000022	13137	Endo	atac	Endo	0.963900207195537
SIL_8_2-6	SIL	105190	21692	0.999999999999779	12402	FB-COL14A1	atac	FB-COL14A1	0.941303731904004
SIL_8_2-7	SIL	119884	24186	0.999999999999803	12820	SM-Vascular	atac	SM-Vascular	0.665504176559188
SIL_8_2-8	SIL	69720	15663	1.00000000000002	11002	Glial	atac	Glial	0.981098160646344
SIL_8_3-1	SIL	95360	17925	1.0000000000001	11727	DC	atac	DC	0.949901421813021
SIL_8_3-4	SIL	96523	21340	1.00000000000017	12201	FB-COL14A1	atac	FB-COL14A1	0.392600983849354
SIL_8_3-8	SIL	21479	8192	1.00000000000004	6977	1	atac	FB-ADAMDEC1	0.482740348000265
SIL_8_4-1	SIL	127086	23102	1.00000000000015	12846	Endo	atac	Endo	0.999999999999999
SIL_8_4-3	SIL	131527	22220	0.999999999999837	12769	SM-Vascular	atac	SM-Vascular	1
SIL_8_4-4	SIL	159554	26144	1.00000000000006	13304	Epi	atac	Epi	0.854977659774658
SIL_8_4-5	SIL	104688	20931	0.999999999999787	12463	1	atac	FB-ADAMDEC1	0.572792781971188
SIL_8_4-6	SIL	62366	16952	1.00000000000002	10836	SM-Vascular	atac	SM-Vascular	0.967471841309997
SIL_8_4-7	SIL	94225	18743	1.00000000000006	11890	T	atac	T	0.787142944443761
SIL_8_4-8	SIL	82273	19367	0.99999999999998	11479	FB-COL14A1	atac	FB-COL14A1	0.840533145296313
SIL_8_5-2	SIL	85281	19005	1.00000000000004	11850	Epi	atac	Epi	0.997577529808705
SIL_8_5-3	SIL	63559	17265	1.00000000000016	11157	Epi	atac	Epi	0.850037881759436
SIL_8_5-4	SIL	82285	18597	0.999999999999978	11813	Epi	atac	Epi	0.985828011854479
SIL_8_5-5	SIL	107642	21012	0.999999999999927	12288	1	atac	FB-ADAMDEC1	0.677972801759325
SIL_8_5-6	SIL	75814	17264	1.00000000000003	10829	FB-COL14A1	atac	FB-COL14A1	0.423100089478072
SIL_8_5-7	SIL	127631	23678	0.999999999999854	12819	DC	atac	DC	1
SIL_8_5-8	SIL	84869	18724	1.0000000000001	11656	SM-Visceral	atac	SM-Visceral	0.78369486165455
SIL_8_6-1	SIL	83346	18163	0.999999999999896	11675	1	atac	FB-ADAMDEC1	0.816393126328181
SIL_8_6-2	SIL	129149	23028	0.999999999999918	12751	Epi	atac	Epi	0.98158856124164
SIL_8_6-5	SIL	107560	21469	1.00000000000009	12426	Epi	atac	Epi	0.97735972803431
SIL_8_7-1	SIL	98382	21494	0.999999999999921	12132	FB-COL14A1	atac	FB-COL14A1	0.646787835387896
SIL_8_7-3	SIL	89247	18877	0.999999999999958	11855	FB-COL14A1	atac	FB-COL14A1	0.619113352452877
SIL_8_7-4	SIL	111822	20102	0.999999999999897	12187	DC	atac	DC	1
SIL_8_7-5	SIL	146658	24553	1	13004	1	atac	FB-ADAMDEC1	0.524644181789135
SIL_8_7-6	SIL	107416	22308	0.999999999999872	12325	SM-Vascular	atac	SM-Vascular	0.894330784586346
SIL_8_7-7	SIL	77189	18242	0.999999999999981	11456	1	atac	FB-ADAMDEC1	0.820436728419459
SIL_8_7-8	SIL	47018	13184	1	9847	1	atac	SM-Visceral	0.821123976016057
SIL_8_8-2	SIL	36191	9637	0.999999999999968	8429	T	atac	T	0.959440806097989
SIL_8_8-3	SIL	79387	18368	1.0000000000003	11234	FB-COL14A1	atac	FB-COL14A1	0.817300956840143
SIL_8_8-5	SIL	126806	24485	0.999999999999814	12837	FB-COL14A1	atac	FB-COL14A1	0.767821068616573
SIL_8_8-6	SIL	106977	20832	1.00000000000017	12477	1	atac	FB-ZEB1	0.971377676217713
SIL_8_8-7	SIL	49455	12750	1.00000000000002	9884	T	atac	T	0.987621621479117
SIL_8_8-8	SIL	83760	19753	0.99999999999989	11668	FB-COL14A1	atac	FB-COL14A1	0.879736724444054
SIL_8_9-2	SIL	133740	23124	0.999999999999963	12597	Epi	atac	Epi	0.961228960173921
SIL_8_9-3	SIL	93832	19910	0.999999999999961	11858	Epi	atac	Epi	0.983486568321197
SIL_8_9-4	SIL	137935	23226	0.999999999999959	12850	Epi	atac	Epi	0.974992310055045
SIL_8_9-5	SIL	112694	20677	0.999999999999965	12266	DC	atac	DC	0.909029408274306
SIL_8_9-6	SIL	47140	12236	1.00000000000002	9540	Endo	atac	Endo	1
SIL_8_9-7	SIL	94351	19009	0.999999999999876	11669	DC	atac	DC	0.999999999999999
SIL_8_9-8	SIL	66119	18014	0.999999999999923	11184	1	atac	FB-ADAMDEC1	0.86581542453092
SIL_8_10-1	SIL	68672	15961	1.0000000000002	10956	SM-Visceral	atac	SM-Visceral	0.93743158930087
SIL_8_10-2	SIL	86664	19237	1.0000000000001	11786	1	atac	SM-Visceral	0.414364905871765
SIL_8_10-3	SIL	72522	14975	0.999999999999818	10194	Endo	atac	Endo	1
SIL_8_10-4	SIL	109112	23017	0.99999999999998	12337	FB-COL14A1	atac	FB-COL14A1	0.64485618604395
SIL_8_10-6	SIL	97587	20460	1.00000000000002	12064	1	atac	FB-ZEB1	0.492858404405365
SIL_8_10-7	SIL	20366	7237	0.999999999999984	6424	Epi	atac	SM-Visceral	0.594290532441284
SIL_8_11-1	SIL	99923	22434	0.999999999999928	12294	FB-COL14A1	atac	FB-COL14A1	0.775280863029332
SIL_8_11-4	SIL	78819	19091	1.00000000000008	11310	FB-COL14A1	atac	FB-COL14A1	0.771014613106559
SIL_8_11-5	SIL	58477	16743	0.999999999999933	10604	FB-COL14A1	atac	SM-Visceral	0.449957808268583
SIL_8_11-7	SIL	105866	22183	1.00000000000022	12250	FB-COL14A1	atac	SM-Visceral	0.64552887210714
SIL_8_12-1	SIL	37515	8908	0.999999999999953	7843	Glial	atac	Glial	0.918229965897443
SIL_8_12-5	SIL	114511	20680	1.00000000000003	12400	1	atac	FB-ZEB1	0.778429522496885
SIL_8_12-6	SIL	44079	12909	0.999999999999911	9502	1	atac	FB-ADAMDEC1	0.649326606780543
SIL_8_12-7	SIL	56841	11765	0.999999999999775	9576	T	atac	T	0.961180675850603
SIL_9_1-1	SIL	76587	16790	1.00000000000003	10934	8	atac	FB-KCNN3	0.92829328934886
SIL_9_1-4	SIL	69044	17292	0.999999999999943	10971	FB-COL14A1	atac	FB-COL14A1	0.874258849565009
SIL_9_1-5	SIL	95494	19057	0.999999999999974	12015	1	atac	FB-ZEB1	0.610313558707141
SIL_9_1-6	SIL	83982	18249	1.00000000000019	11057	FB-COL14A1	atac	FB-COL14A1	0.566938964283783
SIL_9_1-7	SIL	39472	10853	1.00000000000012	8990	Endo	atac	Endo	0.983954679362705
SIL_9_2-3	SIL	91213	21039	1.00000000000028	12260	1	atac	FB-ADAMDEC1	0.616822015323806
SIL_9_2-4	SIL	58514	14043	1.00000000000011	10462	SM-Vascular	atac	SM-Vascular	0.996641469694743
SIL_9_2-7	SIL	88902	21271	0.99999999999997	11791	FB-COL14A1	atac	FB-COL14A1	0.628228949828395
