tissue	samplingPos	class	predicted.ident	prediction.score.max	Reads	Aligned_ratio	Num_frags	Mito_ratio	FRiP	Peaks_detected	tSNE_1	tSNE_2
SIM_3_11-1	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.359306456434913	359338	0.9722	41331	0.0345904318141371	0.572596840144202	15843	-19.4601605890606	-26.8318754628278
SIM_3_11-2	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-ZEB1	0.278165875068756	239925	0.9706	42313	0.0296397837179194	0.585399286271359	16392	21.3384707946604	43.0493482557868
SIM_3_11-3	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Vascular	0.669554706148448	152091	0.958	35918	0.0204194358819022	0.648560610278969	16533	-26.4711895446614	-23.1359888630843
SIM_3_11-4	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.891148102887261	709105	0.9752	67211	0.0269997414525442	0.757643838062222	24955	-18.0734589087456	-34.4924909380517
SIM_3_11-5	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Visceral	0.595238695191547	359482	0.9558	43422	0.0184773079776114	0.704458569388789	17602	-15.4049143167105	-32.7320265178494
SIM_3_11-6	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.30302658168667	798646	0.9758	100817	0.00737617135207497	0.406568336689249	24743	-22.7525399842344	-3.47746480967071
SIM_3_11-7	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Vascular	0.69024188234137	101770	0.9619	25651	0.0237838614643961	0.756500721219446	13642	-22.2148789695587	-14.8278184156873
SIM_3_11-8	Small intestine	Middle segment of small intestine	Endothelium	Endo	0.994608885392159	758646	0.9727	71831	0.0233591532938123	0.809525135387228	25833	-19.022138018291	39.4832824831843
SIM_3_12-1	Small intestine	Middle segment of small intestine	DC/Macrophage	DC/Macro	1	949277	0.9743	87993	0.00430454875654956	0.694680258656939	27722	24.8131262620057	42.5448962982319
SIM_3_12-2	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Visceral	0.302201539182176	993085	0.9782	101684	0.011617003915281	0.369674678415483	22018	-24.3138442130148	-14.0179044911852
SIM_3_12-3	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Vascular	0.355992752341774	469534	0.9727	58232	0.0111576188598109	0.476834043137794	17607	-22.0230136581199	-14.7014809864847
SIM_3_12-4	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Vascular	1	732973	0.9724	74481	0.0281857837141589	0.801882359259408	26913	-14.3720412794306	-8.88286916444868
SIM_3_12-5	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.400434721660611	724398	0.9742	68196	0.0140375581689568	0.631078069094962	23039	-29.7210341647553	-23.2503496351928
SIM_3_12-6	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.569751680302468	453761	0.9703	48811	0.0715131214426031	0.650611542480179	19726	-27.9422196592152	-23.1074962492148
SIM_3_12-7	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Visceral	0.499533593404378	565461	0.9738	47687	0.0321126475206402	0.799001824396586	17736	-15.4806458834705	-23.0430151474572
SIM_3_12-8	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.565310883008223	1670873	0.9746	100436	0.0618199056217544	0.792753594328727	32813	-30.6464337472685	-22.920729063793
SIM_4_1-4	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Visceral	0.95110991283054	461409	0.978	46971	0.00412717506273721	0.853526644099551	18649	-13.5438285066752	-24.4131926728136
SIM_4_1-5	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-ZEB1	0.30701925927273	420917	0.9643	44719	0.00564706841718992	0.473713634025806	13498	-16.4815622186481	-29.8533988715968
SIM_4_1-7	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.969251003876892	696238	0.9778	59964	0.01042114139341	0.832416116336469	23178	-17.8887500834387	-39.3811426477581
SIM_4_1-8	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.983902789028666	1201941	0.9799	87491	0.020025783332605	0.819215690756764	28288	-33.3419706849054	-24.8487941381683
SIM_4_2-1	Small intestine	Middle segment of small intestine	DC/Macrophage	DC/Macro	1	965906	0.9772	71107	0.0545160515975793	0.830424571420535	25961	31.9096643973844	39.3171559134875
SIM_4_2-4	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.699192364095955	543506	0.9785	50844	0.0163835066386348	0.816182833766029	20694	-17.692715916194	-38.2962925399986
SIM_4_2-5	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.637519656520995	519127	0.9771	47516	0.123823024957121	0.826269046216011	19106	-21.553402335354	-34.8230305292249
SIM_4_2-8	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.905155004324932	1077010	0.9798	85401	0.0247169351443575	0.782028313485791	28829	-33.6955938174293	-25.4880671102077
SIM_4_3-1	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-ZEB1	0.436273118097273	2328847	0.9825	170636	0.00182304887617114	0.29233573220188	25179	-25.7001273100322	-1.46466280467997
SIM_4_3-5	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Vascular	0.381667399022099	495551	0.9751	51425	0.00887445101811186	0.560213903743315	16887	-19.8207178240093	-26.4511340441523
SIM_4_3-7	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.695382980696193	763847	0.9768	63112	0.0137847824447628	0.848982760806186	23659	-12.5737007855536	-33.8053161150051
SIM_4_3-8	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL6A5	0.37613441738885	176990	0.973	26455	0.0167743663575183	0.778680778680779	11086	-15.0700342691068	-19.1877503832177
SIM_4_4-1	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.970453655944709	1309426	0.98	122508	0.00803881974463119	0.791091194044471	36616	-31.5145094370351	-27.274491345176
SIM_4_4-4	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.838208401814463	603477	0.9796	68819	0.0144915546363323	0.839244975951409	25505	-11.9646180150109	-40.3049044209336
SIM_4_4-5	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-GPC3	0.449249219344171	565349	0.981	66963	0.0447108017557073	0.642414467691113	23186	-20.2931954759786	-28.0460774689509
SIM_4_4-6	Small intestine	Middle segment of small intestine	Endothelium	Endo	1	684500	0.9783	55672	0.00710512547887871	0.788403506250898	17516	-20.4847431923979	34.2376574562892
SIM_4_4-7	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.70902307387064	811123	0.9771	79464	0.0149676083134648	0.818685190778214	29234	-18.6640234896748	-39.4517295145555
SIM_4_4-8	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.831407420139276	523146	0.9804	53113	0.0141414491948917	0.788658143957223	21815	-18.2414507579963	-38.160807375504
SIM_4_5-1	Small intestine	Middle segment of small intestine	Glial	Glial	0.976209148125946	478855	0.9707	43082	0.0257201241796675	0.543869829627223	14133	-32.5887743366983	-33.7699650596341
SIM_4_5-5	Small intestine	Middle segment of small intestine	DC/Macrophage	DC/Macro	0.897172026566384	666777	0.9753	68459	0.0934192082749287	0.7114477278371	24013	20.7912218968391	42.852571930822
SIM_4_5-6	Small intestine	Middle segment of small intestine	T	T	0.682877131795784	225141	0.9685	34015	0.0104775034465472	0.803233867411436	15866	13.2577921848365	37.4425268571597
SIM_4_5-7	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.514718295216649	1435479	0.9776	119137	0.0125346147581039	0.618069953079228	30820	-11.1860488023089	-34.9199380113721
SIM_4_5-8	Small intestine	Middle segment of small intestine	T	T-Prog	0.389343310562557	1011141	0.9785	79699	0.00492097154038126	0.404421636406981	14820	11.5364862838581	36.3000569541336
SIM_4_6-1	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL6A5	0.747318269696618	508823	0.9779	42707	0.00890171028229961	0.777858430702227	17954	-9.12277282554076	-21.3033355251119
SIM_4_6-7	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-ZEB1	0.447614588495136	687098	0.9826	51313	0.00515913519532337	0.402743944029778	10862	-28.1049553512311	-22.9536581603009
SIM_4_6-8	Small intestine	Middle segment of small intestine	Erythrocyte	Erythrocyte	0.325718183104719	1173891	0.9831	78513	0.00146777674992291	0.281673098722505	10553	19.307980777728	3.90775114627246
SIM_4_7-1	Small intestine	Middle segment of small intestine	DC/Macrophage	DC/Macro	1	954061	0.9786	80031	0.0156563676751838	0.779185565593333	25247	29.4033357096767	41.6539967207398
SIM_4_7-4	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Visceral	0.456801979091356	461799	0.9799	44802	0.0338413409710626	0.8167269318334	19137	-14.1249020003155	-29.7109362861288
SIM_4_7-5	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Vascular	1	808402	0.9781	75769	0.0283491178733117	0.806068444878512	26728	-12.0648644773083	-11.15206019644
SIM_4_7-7	Small intestine	Middle segment of small intestine	Endothelium	Endo	1	527384	0.9782	47750	0.0250024608721331	0.735539267015707	18974	-12.8859835682424	30.2225401906476
SIM_4_8-1	Small intestine	Middle segment of small intestine	Glial	Glial	0.955201427111223	785238	0.9789	61040	0.0309035790235736	0.705570117955439	20871	-36.69744586078	-35.8893839348683
SIM_4_8-6	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-ZEB1	0.523738338831069	1610790	0.9816	106079	0.00193350232205303	0.223484384279641	11517	-21.4419419253442	-12.326241072904
SIM_4_9-1	Small intestine	Middle segment of small intestine	Glial	Glial	0.995738866202144	805631	0.9763	59530	0.00931346460883449	0.758877876700823	20254	-36.064825223919	-35.9352525302545
SIM_4_9-6	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.979421202921969	888384	0.9775	72053	0.00349874472517494	0.848694710837855	24345	-31.1520367907339	-21.6017901194273
SIM_4_9-7	Small intestine	Middle segment of small intestine	Endothelium	Endo	0.975239868898366	832172	0.9807	68886	0.0160893484090344	0.38711784687745	14344	-22.6203694351671	34.673463255447
SIM_4_9-8	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-ZEB1	0.367932910640187	890903	0.9817	63985	0.00577939971698816	0.336156911776198	11685	-21.4528956782617	-12.8243190423577
SIM_4_10-1	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.908093894294228	805865	0.9779	62404	0.0254604872251931	0.791904365104801	24127	-31.9620105428309	-23.2594259335056
SIM_4_10-4	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Visceral	0.789305430969364	344915	0.9779	33918	0.0174198434738702	0.828910902765493	13948	-15.3064303688813	-21.994569283634
SIM_4_10-5	Small intestine	Middle segment of small intestine	T	T	0.558448355803246	378867	0.9766	47652	0.0310258982647791	0.807835977503568	20109	-29.4082512411186	-22.472495418715
SIM_4_10-6	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL6A5	0.939153971639147	720718	0.9782	55684	0.00896937744988959	0.832950219093456	20775	-9.246916493204	-21.8098025404912
SIM_4_10-7	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.895606554314954	977210	0.9794	75948	0.0239942044191304	0.80632801390425	26701	-33.2242728238751	-24.8315948309239
SIM_4_11-1	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.967822764776847	2408959	0.9818	176644	0.00488663759243709	0.411081044360408	31842	-21.3560422344233	-33.156930442883
SIM_4_11-5	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Visceral	0.641552745635843	928597	0.976	89658	0.00943519327090046	0.810457516339869	30641	-26.3019149121074	-24.5457288565047
SIM_4_11-7	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.932707866059472	1542673	0.9773	108624	0.00744650275651242	0.808835984681102	33588	-33.3300478283899	-24.932499587946
SIM_4_11-8	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.803378791692294	1141947	0.9784	72482	0.102850272777797	0.802323335448801	26669	-32.3685861670384	-23.4765868019361
SIM_4_12-1	Small intestine	Middle segment of small intestine	Glial	Glial	0.919572278415791	572896	0.9801	42196	0.0154201149297775	0.75090055929472	16841	-36.9416499660899	-35.8958355355058
SIM_4_12-4	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL6A5	0.534484476092882	664202	0.9803	57934	0.00680179798151132	0.820002071322539	20766	-9.02494299617575	-21.7417582729068
SIM_4_12-7	Small intestine	Middle segment of small intestine	DC/Macrophage	DC/Macro	1	508202	0.9783	31684	0.101694457935352	0.744823885872996	11964	23.1223615157638	43.9748022946124
SIM_4_12-8	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.449015965989656	627351	0.9794	43608	0.0046458374617434	0.841588699321225	18653	-14.3057642000418	-29.7395831223907
SIM_5_1-1	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.936928958905433	594323	0.9801	55386	0.00826245864440249	0.792582963203698	21614	-17.9069427655864	-39.2901662777732
SIM_5_1-4	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.688773299201629	649229	0.9734	63059	0.00271654765600745	0.818059277819185	25020	-10.8856088128252	-41.1381391335971
SIM_5_1-5	Small intestine	Middle segment of small intestine	Glial	Glial	0.98859803749603	505298	0.9729	44684	0.0223722476111342	0.777772804583296	17092	-32.6689846088535	-34.1016278642935
SIM_5_1-8	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Visceral	0.970773825896954	556711	0.981	41879	0.0199804635467543	0.78294610664056	15766	-15.6667839308309	-22.2838575928007
SIM_5_2-1	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.617924376354555	671473	0.9781	54897	0.0112037255762157	0.821702460972366	20419	-16.3041050793042	-37.5620862957908
SIM_5_2-4	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.965799844155154	169548	0.9747	21528	0.0202512279571624	0.819583797844667	11902	-28.3223904312714	-22.8020764755513
SIM_5_2-5	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-ZEB1	0.968218531882487	1809929	0.9798	128238	0.03289877973839	0.499898625992296	23667	-22.1113624602168	-13.7165590789365
SIM_5_2-6	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.897364731672197	1566301	0.9808	111344	0.047872963787648	0.786140250035925	34935	-33.8268430369207	-26.4138654972458
SIM_5_2-8	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Visceral	0.681389861754742	974987	0.9798	71777	0.0223152380463253	0.827549214929574	23247	-15.0671577773499	-29.2865525959368
SIM_5_3-1	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL6A5	0.467262461389272	334437	0.9802	28092	0.0302549318130284	0.70988181688737	12876	-15.8661502137231	-29.0082982809152
SIM_5_3-5	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.968376736553329	953706	0.9785	83344	0.00485303543631536	0.849443271261279	30870	-25.3093816076306	-26.2566698107878
SIM_5_3-7	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.99331932955007	717440	0.9798	57053	0.0109947910480683	0.849893958249347	22289	-32.615101615907	-22.9156633027146
SIM_5_3-8	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.263502819267916	838063	0.9828	67356	0.0029004652231348	0.346739711384286	11990	-21.2246514474637	-12.5173576854589
SIM_5_4-1	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-CXCL14	0.419512599528453	513187	0.9796	45040	0.017582107026787	0.731283303730018	16981	-9.9061856701648	-18.8514867732218
SIM_5_4-4	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Vascular	0.796958609223653	829823	0.9804	86764	0.0268650065252682	0.832453552164492	28924	-11.6432710534376	-10.4114026716173
SIM_5_4-5	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.875334156607206	1367360	0.9808	106031	0.0390044608951471	0.783789646424159	32972	-33.5734189160303	-27.3197466437488
SIM_5_4-6	Small intestine	Middle segment of small intestine	Fibroblast	Fibro-COL14A1	0.972194797981747	840292	0.9812	60359	0.0106065628107391	0.750028993190742	21983	-16.6943916716264	-38.9171055774589
SIM_5_4-7	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Visceral	0.898616130986279	339982	0.975	38277	0.00740318906605923	0.600073150978394	12433	-15.6377175629509	-20.1325715583965
SIM_5_4-8	Small intestine	Middle segment of small intestine	Smooth muscle	SM-Vascular	0.806095691445115	452671	0.9775	46872	0.0470416130567355	0.833034647550777	18256	-16.7756778757956	-3.79793597075375
SIM_5_5-4	Small intestine	Middle segment of small intestine	Endothelium	Endo	0.916999608091831	328506	0.9798	29953	0.0711859527921704	0.648883250425667	11942	-21.0094165543801	34.3174959846462
SIM_5_5-5	Small intestine	Middle segment of small intestine	Epithelium	Epi	0.46658560181901	841099	0.9771	53244	0.0978937522175273	0.328506498384795	9225	-27.5905890649814	-22.7763321117265
