orig.ident	nCount_ATAC	nFeature_ATAC	predicted.id	prediction.score.max	organ	clgrp	tSNE_1	tSNE_2
YXF_6_7-7	YXF	84028	22924	Fibro-ADAMTS19	0.465509198058855	Heart	Fibroblast	-17.6219625184383	-11.7863852350292
YXF_6_7-8	YXF	78773	22663	Fibro-ADAMTS19	0.355323249681417	Heart	Fibroblast	-20.4358527662998	-14.605097525336
YXF_6_8-1	YXF	131807	31358	DC/Macro	0.999999999999999	Heart	DC/Macrophage	23.9732878576855	-17.1959828821434
YXF_6_8-2	YXF	89051	24910	Fibro-ITM2A	0.453008140019754	Heart	Fibroblast	-16.6054119934613	-15.8858928216745
YXF_6_8-3	YXF	142879	32991	Fibro-ADAMTS19	0.578244541529835	Heart	Fibroblast	-19.5251842122369	-16.3959984143728
YXF_6_8-4	YXF	64322	19098	Fibro-ADAMTS19	0.477981123962571	Heart	Fibroblast	-20.0979227076661	-11.5140746598158
YXF_6_8-5	YXF	85707	22762	Fibro-ADAMTS19	0.464854133512878	Heart	Fibroblast	-19.6931805114121	-12.1442347536225
YXF_6_8-6	YXF	117099	28309	Endo	0.487118424097314	Heart	Endothelium	-32.8421896210796	-16.9808205191346
YXF_6_8-7	YXF	116085	31447	Fibro-HTR2A	0.364395732245644	Heart	Fibroblast	-16.9883604329568	-16.9914974338179
YXF_6_8-8	YXF	119982	30534	Fibro-ADAMTS19	0.405607657488751	Heart	Fibroblast	-16.7914178800782	-16.1147713287442
YXF_6_9-1	YXF	100029	25224	Fibro-FMOD	0.352281851538687	Heart	Fibroblast	-18.1802964974359	-14.9841172876418
YXF_6_9-2	YXF	93311	24573	Fibro-ADAMTS19	0.319641390465979	Heart	Fibroblast	-18.2830940823352	-12.5614393188504
YXF_6_9-3	YXF	83005	21509	Endo	0.293180580858218	Heart	Endothelium	-29.255198366341	-12.0568428301575
YXF_6_9-4	YXF	90544	22921	Endo	0.616942346464234	Heart	Endothelium	-32.3879334607382	-14.9183078249679
YXF_6_9-5	YXF	92643	24360	Fibro-ADAMTS19	0.620333162350191	Heart	Fibroblast	-17.4640954802355	-11.8122848096143
YXF_6_9-6	YXF	89451	24554	DC/Macro	0.999999999999999	Heart	DC/Macrophage	23.8945949558472	-17.0964502737067
YXF_6_9-7	YXF	81980	22772	Fibro-ADAMTS19	0.42647741179333	Heart	Fibroblast	-16.1093325276865	-11.3587613915064
YXF_6_9-8	YXF	39982	15095	Fibro-ITM2A	0.660385023947292	Heart	Fibroblast	-26.0880059465652	-12.7444644956845
YXF_6_10-1	YXF	74365	22406	Fibro-ITM2A	0.551575565616164	Heart	Fibroblast	-28.0376357662323	-16.6030602839753
YXF_6_10-2	YXF	127379	31842	Fibro-ADAMTS19	0.754891933325326	Heart	Fibroblast	-16.0164440422165	-16.3513037920493
YXF_6_10-3	YXF	100411	28074	Fibro-HTR2A	0.446057597399446	Heart	Fibroblast	-18.1928210296598	-16.3097159110966
YXF_6_10-4	YXF	89382	25398	Erythrocyte	0.297134190614663	Heart	Erythrocyte	-31.0997112337225	-14.9824151646625
YXF_6_10-5	YXF	50025	17393	Fibro-ITM2A	0.508747553775806	Heart	Fibroblast	-26.4925138080459	-12.3274652325352
YXF_6_10-6	YXF	117863	30379	Fibro-HTR2A	0.46786613132135	Heart	Fibroblast	-19.0600572587337	-15.9531933848122
YXF_6_10-7	YXF	70976	21338	SM-ACTG2	0.385894993053562	Heart	Smooth muscle	-22.409889569829	-18.5261007119088
YXF_6_10-8	YXF	90297	25290	Fibro-ADAMTS19	0.537476462958377	Heart	Fibroblast	-20.0370003010082	-13.9138890267883
YXF_6_11-1	YXF	118287	28587	Endo	0.678040971528664	Heart	Endothelium	-32.7434626358732	-16.3880397847568
YXF_6_11-2	YXF	95161	24471	Endo	0.540342390562209	Heart	Endothelium	-33.1992442453632	-16.658467898098
YXF_6_11-3	YXF	64047	21318	Fibro-ITM2A	0.463971193868719	Heart	Fibroblast	-28.5820593454631	-16.3629478937505
YXF_6_11-4	YXF	71962	21790	SM-ACTG2	0.338758318356717	Heart	Smooth muscle	-24.2766962485808	-15.5905580080826
YXF_6_11-5	YXF	98418	26637	Fibro-ADAMTS19	0.374316911038407	Heart	Fibroblast	-15.1760292959191	-12.5927261816559
YXF_6_11-6	YXF	95726	26495	Fibro-FMOD	0.437806085732478	Heart	Fibroblast	-25.4461092755828	-17.8690517190186
YXF_6_11-7	YXF	108935	28364	Fibro-Prol	0.318138515029518	Heart	Fibroblast	-16.6533239445492	-13.3784223580828
YXF_6_11-8	YXF	72432	22267	Fibro-ITM2A	0.480316676500459	Heart	Fibroblast	-26.3247427713934	-15.8562005905228
YXF_6_12-1	YXF	139878	32125	Glial	0.985436402804719	Heart	Glial	19.7965595417504	47.1546230160918
YXF_6_12-2	YXF	146589	31574	Glial	0.868472416042558	Heart	Glial	19.5188473861587	47.4524589546131
YXF_6_12-3	YXF	103144	26788	Fibro-ADAMTS19	0.616405660461735	Heart	Fibroblast	-19.718795869117	-15.300547974812
YXF_6_12-4	YXF	53101	17184	Fibro-ITM2A	0.553854456618597	Heart	Fibroblast	-34.3866414225083	-13.2246858495991
YXF_6_12-5	YXF	78247	22534	Fibro-FMOD	0.361012235899275	Heart	Fibroblast	-19.3060091650275	-13.2776104648284
YXF_6_12-6	YXF	129522	30677	DC/Macro	0.978241272635357	Heart	DC/Macrophage	23.9220407653636	-17.0375361079013
YXF_6_12-7	YXF	57649	18297	Endo	0.292213887081745	Heart	Endothelium	-26.626566693022	-14.0573810170346
YXF_6_12-8	YXF	120354	28812	B	0.498365822732458	Heart	B	12.2186760687814	-47.2883346137016
YXF_7_1-1	YXF	115797	30096	Fibro-ADAMTS19	0.498687840275261	Heart	Fibroblast	-18.6233739015108	-16.5250726962574
YXF_7_1-2	YXF	45738	16162	Fibro-ITM2A	0.551538824305027	Heart	Fibroblast	-28.3347673785311	-11.7460901248012
YXF_7_1-3	YXF	74784	24388	Fibro-ITM2A	0.761747668350059	Heart	Fibroblast	-25.4700207987158	-18.1134834153425
YXF_7_1-4	YXF	65777	20392	Fibro-ITM2A	0.406110291351232	Heart	Fibroblast	-34.0750713055558	-13.2899822444285
YXF_7_1-5	YXF	128719	30947	DC/Macro	1	Heart	DC/Macrophage	23.9303467226511	-18.532080822137
YXF_7_1-6	YXF	106782	27980	Fibro-ADAMTS19	0.329659480541328	Heart	Fibroblast	-16.2686937897469	-14.1449039174345
YXF_7_1-7	YXF	116751	29277	Fibro-HTR2A	0.370421126617754	Heart	Fibroblast	-18.7520635992143	-14.0418165007821
YXF_7_1-8	YXF	162926	37004	Fibro-ADAMTS19	0.582462862343674	Heart	Fibroblast	-14.9281665817699	-16.6073440594917
YXF_7_2-1	YXF	107642	28671	Glial	0.992849479129986	Heart	Glial	19.204529550304	47.3339860938569
YXF_7_2-2	YXF	95085	25923	SM-ACTG2	0.274100490981952	Heart	Smooth muscle	-20.0868442670514	-5.79154114851523
YXF_7_2-3	YXF	125736	30046	SM-NOTCH3	0.402321484265363	Heart	Smooth muscle	-19.233702114151	-5.69700629202261
YXF_7_2-4	YXF	115592	28531	Endo	0.759313497253795	Heart	Endothelium	-33.2195601395409	-16.9938926519393
YXF_7_2-5	YXF	105348	26680	Fibro-ADAMTS19	0.587803001298211	Heart	Fibroblast	-17.8614575950848	-13.0271557390934
YXF_7_2-6	YXF	129287	29929	Fibro-FMOD	0.418336027185348	Heart	Fibroblast	-14.5365470482495	-13.4787273896729
YXF_7_2-7	YXF	114694	29584	Fibro-ADAMTS19	0.649763846823094	Heart	Fibroblast	-18.7240164370431	-16.3887144630158
YXF_7_2-8	YXF	143083	34515	Glial	0.995123146777624	Heart	Glial	19.9497842478977	47.2293210051593
YXF_7_3-1	YXF	113131	28138	Fibro-ADAMTS19	0.587205663128442	Heart	Fibroblast	-16.5836829042752	-12.301627837169
YXF_7_3-2	YXF	60323	19302	B	0.19394363723167	Heart	B	-24.4931592308553	-15.2816390155046
YXF_7_3-4	YXF	75327	20837	Fibro-HTR2A	0.405684200196462	Heart	Fibroblast	-20.8525864120394	-13.9495268534733
YXF_7_3-6	YXF	50100	17347	Fibro-ITM2A	0.525892026285235	Heart	Fibroblast	-23.9180037113911	-12.6332246901736
YXF_7_3-7	YXF	89860	24781	Fibro-ITM2A	0.555202585317408	Heart	Fibroblast	-17.9723847334696	-12.9089004425954
YXF_7_3-8	YXF	70215	22760	Fibro-ITM2A	0.614589972253521	Heart	Fibroblast	-26.4827387667695	-17.1455105814714
YXF_7_4-2	YXF	62609	19992	Fibro-ITM2A	0.578248605343255	Heart	Fibroblast	-19.9055637919374	-12.5247050846189
YXF_7_4-3	YXF	101148	25696	Endo	0.418194670929493	Heart	Endothelium	-33.4966844170712	-16.2950975606024
YXF_7_4-4	YXF	105287	26841	Fibro-ADAMTS19	0.346947100353833	Heart	Fibroblast	-16.8118339587422	-12.4504179066655
YXF_7_4-5	YXF	79729	22671	Endo	0.470241447651931	Heart	Endothelium	-26.807882515063	-15.3355388906197
YXF_7_4-7	YXF	97027	28062	Fibro-FMOD	0.65573658597856	Heart	Fibroblast	-14.9369324893865	-14.8409271611754
YXF_7_4-8	YXF	107438	31911	SM-NOTCH3	0.240081753048201	Heart	Smooth muscle	-24.4960492771685	-20.6370306161184
YXF_7_5-1	YXF	69030	21625	Fibro-ITM2A	0.414104814984605	Heart	Fibroblast	-17.1585759877574	-13.0614158307293
YXF_7_5-2	YXF	92135	25244	Fibro-ITM2A	0.410984601251117	Heart	Fibroblast	-17.9471094298566	-13.0437662043294
YXF_7_5-3	YXF	105066	30006	SM-ACTG2	0.478959360802596	Heart	Smooth muscle	-22.5813277133399	-19.8021966950429
YXF_7_5-4	YXF	93121	24850	T	0.522347030767669	Heart	T	21.6845541739657	-33.4405942091951
YXF_7_5-5	YXF	113194	28389	Endo	0.634201433746695	Heart	Endothelium	-32.6473838821646	-16.1828162841439
YXF_7_5-6	YXF	131057	29282	Endo	0.620974798702185	Heart	Endothelium	-31.332032793526	-15.1899018778633
YXF_7_5-7	YXF	119799	31789	Fibro-ITM2A	0.333806884506291	Heart	Fibroblast	-16.6719790991812	-17.8479156114453
YXF_7_5-8	YXF	106086	27182	Fibro-ADAMTS19	0.41090543811715	Heart	Fibroblast	-20.1141610176057	-15.4917026282769
YXF_7_6-1	YXF	112374	28062	Fibro-ADAMTS19	0.756587779733901	Heart	Fibroblast	-15.9769541852421	-11.8488451482442
YXF_7_6-2	YXF	106471	25842	Endo	0.694157385456936	Heart	Endothelium	-31.8294519860987	-14.5549363723702
YXF_7_6-3	YXF	135853	33021	SM-NOTCH3	0.570989744416473	Heart	Smooth muscle	-19.093480673504	-6.44363737848781
YXF_7_6-4	YXF	90138	24840	Fibro-ITM2A	0.532715293603569	Heart	Fibroblast	-25.9567650282027	-16.6548151517577
YXF_7_6-5	YXF	95130	25232	Fibro-ADAMTS19	0.407598710033761	Heart	Fibroblast	-16.7215538106279	-12.3689154310498
YXF_7_6-6	YXF	52149	17958	Fibro-ITM2A	0.715593015847245	Heart	Fibroblast	-25.3650733232959	-11.8548221590596
YXF_7_6-7	YXF	107530	29201	Fibro-HTR2A	0.34237097917092	Heart	Fibroblast	-16.9876096338519	-15.8975001091871
YXF_7_7-1	YXF	106617	29311	SM-ACTG2	0.520083631816384	Heart	Smooth muscle	-22.6881474539699	-19.165680030221
YXF_7_7-2	YXF	69838	20200	Fibro-ITM2A	0.521870828130726	Heart	Fibroblast	-18.7848217265504	-10.8648495673272
YXF_7_7-3	YXF	100870	26141	Fibro-ADAMTS19	0.426095375281966	Heart	Fibroblast	-16.6587314736451	-13.9413637758307
YXF_7_7-4	YXF	126111	31738	Fibro-ADAMTS19	0.671301619406265	Heart	Fibroblast	-16.5997315462144	-16.4043177604168
YXF_7_7-5	YXF	112555	28596	Fibro-FMOD	0.375420326087948	Heart	Fibroblast	-13.5159579463041	-13.7125073521974
YXF_7_7-6	YXF	80006	22312	Endo	0.354652873559413	Heart	Endothelium	-30.6293911370023	-15.671967202852
YXF_7_7-7	YXF	164336	32095	Endo	0.561277380016788	Heart	Endothelium	-34.5491859271821	-18.3498723676032
YXF_7_7-8	YXF	146668	35656	Fibro-HTR2A	0.456974619341027	Heart	Fibroblast	-18.008815004711	-16.666157446643
YXF_7_8-1	YXF	156708	32498	Fibro-ADAMTS19	0.549575189850452	Heart	Fibroblast	-17.7665066531803	-13.4720510425524
YXF_7_8-2	YXF	128360	31500	Fibro-HTR2A	0.504455399950893	Heart	Fibroblast	-16.4254951951269	-15.2763203823391
YXF_7_8-3	YXF	127717	30263	Fibro-ADAMTS19	0.674654822686201	Heart	Fibroblast	-19.5058563146824	-16.4542436916661
YXF_7_8-4	YXF	51985	18823	Fibro-ITM2A	0.754230424049931	Heart	Fibroblast	-24.9814528331897	-13.3667094779414
YXF_7_8-5	YXF	102240	25774	Fibro-ITM2A	0.247077054480517	Heart	Fibroblast	-32.2704702110893	-14.9168862426238
YXF_7_8-6	YXF	170659	32223	Endo	0.39283036903115	Heart	Endothelium	-34.4694244424767	-17.958504523708
YXF_7_8-7	YXF	115649	30521	Endo	0.492091472599521	Heart	Endothelium	-29.6533259429599	-20.6392661316263
YXF_7_8-8	YXF	139038	34865	Fibro-FMOD	0.308270839429449	Heart	Fibroblast	-29.3863755319056	-21.0141300584147
YXF_7_9-1	YXF	110086	28497	Fibro-ADAMTS19	0.330738206434112	Heart	Fibroblast	-16.7764526762632	-13.5367504664689
YXF_7_9-2	YXF	80384	20833	Fibro-ITM2A	0.511770628961254	Heart	Fibroblast	-33.0330624154973	-15.183856924919
YXF_7_9-3	YXF	118729	29910	Fibro-HTR2A	0.417702384904377	Heart	Fibroblast	-15.123907621082	-15.0257949016134
YXF_7_9-4	YXF	79899	22570	SM-NOTCH3	0.378275905767599	Heart	Smooth muscle	-20.3058704187988	-5.66041684373898
YXF_7_9-5	YXF	108110	26654	Endo	0.575849046781798	Heart	Endothelium	-33.4316647158774	-17.5747817753769
YXF_7_9-6	YXF	98122	25595	Fibro-ADAMTS19	0.460486265557444	Heart	Fibroblast	-18.5925557393058	-12.8225386269478
YXF_7_9-8	YXF	64777	19891	Fibro-ITM2A	0.508235523468074	Heart	Fibroblast	-29.3753051406655	-14.2571093487812
YXF_7_10-1	YXF	115153	29583	Endo	0.70567053885929	Heart	Endothelium	-32.5849001822774	-16.5236195378122
YXF_7_10-2	YXF	119920	30855	Fibro-ADAMTS19	0.832494191686568	Heart	Fibroblast	-18.2685398005749	-16.5525858361289
YXF_7_10-3	YXF	84793	24463	SM-ACTG2	0.374712651210811	Heart	Smooth muscle	-22.6674568103951	-18.7971178140333
YXF_7_10-4	YXF	95716	25679	Glial	0.99393853267343	Heart	Glial	19.3018272056221	47.1442864220133
YXF_7_10-5	YXF	50794	17389	Fibro-ITM2A	0.845242009519504	Heart	Fibroblast	-25.91777757984	-11.971643830313
YXF_7_10-6	YXF	110698	28151	Endo	0.704384189611987	Heart	Endothelium	-32.5874278007558	-16.1237913490583
YXF_7_10-7	YXF	160170	40561	Fibro-FMOD	0.523234029964626	Heart	Fibroblast	-16.9951446015934	-18.8682786297745
YXF_7_10-8	YXF	133700	33607	Fibro-ADAMTS19	0.377351588659419	Heart	Fibroblast	-18.8570498274003	-16.7857110681012
YXF_7_11-1	YXF	115945	29329	Glial	0.932084141616716	Heart	Glial	19.2357931991703	47.3119384841602
YXF_7_11-2	YXF	96717	25393	Fibro-ADAMTS19	0.543886858335533	Heart	Fibroblast	-18.7994789158174	-13.2191056378821
YXF_7_11-3	YXF	97571	25907	Glial	0.983982289678599	Heart	Glial	19.8209410433289	47.1299760645439
YXF_7_11-4	YXF	63441	19858	Fibro-ITM2A	0.411173186383542	Heart	Fibroblast	-28.7308955076204	-12.4598957293332
YXF_7_11-5	YXF	66089	20357	Fibro-ITM2A	0.551459870632399	Heart	Fibroblast	-34.6112025923843	-14.7233249635591
YXF_7_11-6	YXF	97078	26023	Endo	0.438297936076714	Heart	Endothelium	-28.0405751009941	-15.0920834467269
YXF_7_11-7	YXF	90375	25125	Endo	0.415082745515599	Heart	Endothelium	-28.1804008784351	-15.0529036822049
YXF_7_11-8	YXF	139330	33568	DC/Macro	0.606299903915055	Heart	DC/Macrophage	-27.0788659418554	-21.2299174097614
YXF_7_12-1	YXF	147981	35094	Fibro-ITM2A	0.381330132497391	Heart	Fibroblast	-15.6750340480212	-16.3103954266613
YXF_7_12-2	YXF	63765	20646	Fibro-ITM2A	0.554108313549321	Heart	Fibroblast	-27.9881984017477	-14.3222305011311
YXF_7_12-3	YXF	96263	25217	SM-ACTG2	0.462498787099356	Heart	Smooth muscle	-22.6095609784626	-18.7593147262917
YXF_7_12-4	YXF	44313	15984	Fibro-ITM2A	0.479257913087308	Heart	Fibroblast	-28.0018887544881	-12.5507459423044
YXF_7_12-5	YXF	115071	27991	Fibro-ADAMTS19	0.665870509908223	Heart	Fibroblast	-18.8955574854876	-13.2148251550888
YXF_7_12-6	YXF	118572	29643	Fibro-ITM2A	0.384988794021231	Heart	Fibroblast	-19.3562541612258	-16.0638727730395
YXF_7_12-7	YXF	114241	27740	Fibro-ADAMTS19	0.50849122862387	Heart	Fibroblast	-18.9138160582876	-14.6999211770625
YXF_7_12-8	YXF	106618	28025	Endo	0.768050585516627	Heart	Endothelium	-27.8778152126246	-16.8306185252893
YXS_1_1-2	YXS	99848	24620	Endo	0.939012153763052	Heart	Endothelium	-39.0409020307362	-22.7243493819019
YXS_1_1-3	YXS	80523	23832	Endo	0.871893662976902	Heart	Endothelium	-37.2678793563404	-22.2347284910817
YXS_1_1-4	YXS	40123	13953	SM-NOTCH3	0.698449431250269	Heart	Smooth muscle	-26.4861150242644	-9.97009512707887
YXS_1_1-5	YXS	58087	17885	Endo	0.683976110163311	Heart	Endothelium	-39.3437507387679	-18.8547462430839
YXS_1_1-7	YXS	155498	32054	Endo	0.807899051447761	Heart	Endothelium	-35.705266000642	-20.9390160522635
YXS_1_1-8	YXS	46569	16386	Fibro-ITM2A	0.596265021191946	Heart	Fibroblast	-27.385507443491	-11.7650343780237
YXS_1_2-3	YXS	49102	15518	Fibro-ITM2A	0.44961940073578	Heart	Fibroblast	-33.7265340591877	-12.9466019002952
YXS_1_2-5	YXS	64043	20727	Fibro-ADAMTS19	0.515884665541501	Heart	Fibroblast	-17.5433493825207	-11.1378112851521
YXS_1_2-6	YXS	121718	31944	Fibro-ADAMTS19	0.375834427684737	Heart	Fibroblast	-12.3736559271706	-14.4448550138346
YXS_1_2-7	YXS	57757	20138	Fibro-ITM2A	0.319248559469063	Heart	Fibroblast	-24.6650843002188	-19.7207266528343
YXS_1_2-8	YXS	92120	24407	Endo	0.311623784570974	Heart	Endothelium	-36.4962363941592	-18.2083822010168
YXS_1_3-1	YXS	50770	17535	Fibro-ITM2A	0.671180077563206	Heart	Fibroblast	-28.3379689582705	-13.2561766229626
YXS_1_3-3	YXS	80410	24033	Endo	0.95095832964629	Heart	Endothelium	-35.6971320827366	-22.3608599190049
YXS_1_3-4	YXS	107467	28335	DC/Macro	1	Heart	DC/Macrophage	23.9792797028179	-19.0248068412284
YXS_1_3-7	YXS	106530	27488	Endo	0.926037787414896	Heart	Endothelium	-37.7321056518114	-22.5293637786527
YXS_1_3-8	YXS	160374	31825	Endo	0.994041388964764	Heart	Endothelium	-38.8998304011009	-23.0394105447815
YXS_1_4-2	YXS	89465	25962	Fibro-ADAMTS19	0.590934819716087	Heart	Fibroblast	-12.4354881247187	-12.3338576012697
YXS_1_4-3	YXS	79509	21551	Endo	0.885359648512978	Heart	Endothelium	-37.6956440668041	-20.763467059169
YXS_1_4-5	YXS	88426	23857	DC/Macro	0.848302924580051	Heart	DC/Macrophage	24.0414385433172	-18.7857918969808
YXS_1_4-6	YXS	74798	22086	Endo	0.876120966084148	Heart	Endothelium	-38.9853294457153	-22.5700808349519
YXS_1_4-7	YXS	32690	12894	Fibro-ITM2A	0.401555222213503	Heart	Fibroblast	-23.3476924928219	-10.0482423411032
YXS_1_4-8	YXS	56917	19679	Erythrocyte	0.489823440622396	Heart	Erythrocyte	-19.127797782521	-26.7878700274773
YXS_1_5-3	YXS	103941	27387	Endo	0.911976953094662	Heart	Endothelium	-36.2139925695618	-21.5609739860227
YXS_1_5-4	YXS	32060	12906	Fibro-ITM2A	0.448507241294909	Heart	Fibroblast	-24.1037231491298	-13.3673256110539
YXS_1_5-5	YXS	85774	24333	SM-NOTCH3	0.918256897240495	Heart	Smooth muscle	-18.8249224308084	-4.75369572616172
YXS_1_5-6	YXS	78388	23315	Fibro-ITM2A	0.436723605178407	Heart	Fibroblast	-22.6424996653273	-12.4234047719523
YXS_1_5-7	YXS	44483	16575	Fibro-ITM2A	0.684878186712425	Heart	Fibroblast	-27.5197506175521	-13.8222851144949
YXS_1_5-8	YXS	30945	12304	Fibro-ITM2A	0.631378194982782	Heart	Fibroblast	-26.3299526023528	-12.4503893540294
YXS_1_6-1	YXS	35202	13438	Glial	0.617701637984169	Heart	Glial	-23.6825619157374	-9.95859101258732
YXS_1_6-2	YXS	90350	23273	Endo	0.951711559071442	Heart	Endothelium	-37.6742310080328	-21.4874795536706
YXS_1_6-3	YXS	37523	14459	Fibro-ITM2A	0.313788006293769	Heart	Fibroblast	-24.6818459109436	-10.9247500181096
YXS_1_6-4	YXS	31626	12642	Fibro-ITM2A	0.652594271595839	Heart	Fibroblast	-23.5428404766849	-10.0086942101803
YXS_1_6-6	YXS	52728	17369	Fibro-ITM2A	0.619000289954032	Heart	Fibroblast	-38.5698180262604	-17.2224369726845
YXS_1_6-7	YXS	61828	20419	Endo	0.714409018760356	Heart	Endothelium	-35.5307192184877	-15.6982852201061
YXS_1_6-8	YXS	38601	15334	Fibro-ITM2A	0.617417083310049	Heart	Fibroblast	-23.9222366366789	-11.717019038868
YXS_1_7-1	YXS	73330	21373	Endo	0.702881655176813	Heart	Endothelium	-37.3492030277466	-19.4991325474541
YXS_1_7-2	YXS	88093	22748	B	0.525015594830252	Heart	B	11.9964234605444	-47.7594528399246
YXS_1_7-3	YXS	98822	25059	Endo	0.362402092070746	Heart	Endothelium	-37.7058988465287	-18.1517481589832
YXS_1_7-4	YXS	152945	37314	Endo	0.897610438406469	Heart	Endothelium	-30.2214883729408	-23.0665544264454
YXS_1_7-5	YXS	23004	9604	Fibro-ITM2A	0.696245073388926	Heart	Fibroblast	-24.4145023109282	-9.31945344147199
YXS_1_7-6	YXS	36860	13903	Fibro-ITM2A	0.824349025724519	Heart	Fibroblast	-24.8399203638725	-10.2349844382819
YXS_1_7-7	YXS	49970	16409	Fibro-ITM2A	0.552181127450978	Heart	Fibroblast	-38.4633126808406	-16.9020118893052
YXS_1_7-8	YXS	53638	17340	Endo	0.706466236891582	Heart	Endothelium	-34.75446153487	-13.4871094085367
YXS_1_8-1	YXS	85523	23352	Endo	0.957113318074471	Heart	Endothelium	-37.3707089965729	-19.2150820635653
YXS_1_8-2	YXS	81095	21647	Endo	0.536514633536281	Heart	Endothelium	-35.6225199671995	-18.2223611456005
YXS_1_8-3	YXS	134014	32486	Fibro-ADAMTS19	0.384545986475594	Heart	Fibroblast	-14.1687050203113	-17.2629902841735
YXS_1_8-4	YXS	43679	14348	Endo	0.548452084672185	Heart	Endothelium	-35.9034066626665	-12.3403560468011
YXS_1_8-5	YXS	65327	18264	Endo	0.597534764365812	Heart	Endothelium	-37.9644322747498	-16.760303624542
YXS_1_8-7	YXS	80506	23546	Endo	0.939198011127999	Heart	Endothelium	-36.1693720525484	-21.5816348223406
YXS_1_8-8	YXS	83500	23901	Endo	0.501696716067365	Heart	Endothelium	-36.9051215306045	-21.1357610512922
YXS_1_9-1	YXS	73320	21853	Glial	0.847237511600292	Heart	Glial	19.2847123607653	47.0396204792628
YXS_1_9-2	YXS	69656	19180	Endo	0.56538611072655	Heart	Endothelium	-38.302152156659	-18.3425224753764
YXS_1_9-3	YXS	94399	23965	Endo	0.931708797064928	Heart	Endothelium	-38.9443523185225	-22.7281832456867
YXS_1_9-5	YXS	77973	22318	Endo	0.971881375400218	Heart	Endothelium	-39.7057275537238	-20.1997210998016
YXS_1_9-7	YXS	34091	11891	Endo	0.458457741811632	Heart	Endothelium	-35.9492828896872	-12.3257605475809
YXS_1_10-2	YXS	81996	23125	Endo	0.831347456916974	Heart	Endothelium	-34.7374273090451	-20.0957467597129
YXS_1_10-3	YXS	92390	24129	Endo	0.95914729242536	Heart	Endothelium	-38.6797149837443	-21.5782297896674
YXS_1_10-4	YXS	31962	12896	Fibro-ITM2A	0.272445576778366	Heart	Fibroblast	-24.5481458728203	-9.96424257414719
YXS_1_10-5	YXS	25296	10429	Fibro-ITM2A	0.446603000301169	Heart	Fibroblast	-24.9712310844838	-9.54613171034808
YXS_1_10-6	YXS	111486	29783	Fibro-ITM2A	0.571980887055073	Heart	Fibroblast	-14.2721565117492	-13.2203701628839
YXS_1_10-7	YXS	36956	14209	Fibro-ITM2A	0.398075781775037	Heart	Fibroblast	-24.8621071782464	-10.2599962532629
YXS_1_10-8	YXS	104305	24642	Endo	0.537176644399671	Heart	Endothelium	-34.8804065511043	-18.1965164574284
YXS_1_11-1	YXS	38593	14849	Fibro-ITM2A	0.387556178765785	Heart	Fibroblast	-26.2740875107289	-11.4111358740291
YXS_1_11-3	YXS	86355	22825	Endo	0.961439509827736	Heart	Endothelium	-38.7030563462192	-18.0593787372907
YXS_1_11-4	YXS	32023	12683	Fibro-ITM2A	0.436876557614182	Heart	Fibroblast	-26.1075651581611	-10.0200867029539
YXS_1_11-7	YXS	99056	25027	Endo	0.967096851707529	Heart	Endothelium	-37.5087399936602	-23.8453119100073
YXS_1_11-8	YXS	119733	28916	Endo	0.942207955310874	Heart	Endothelium	-37.0562755008935	-23.7416486567239
YXS_1_12-1	YXS	83158	24012	Endo	0.874958138231715	Heart	Endothelium	-31.1672325548314	-17.664404697684
YXS_1_12-2	YXS	120276	26628	Endo	0.951820868711114	Heart	Endothelium	-39.0074795338641	-22.2345383031584
YXS_1_12-3	YXS	93290	24430	Endo	0.973931984219624	Heart	Endothelium	-38.9219183034765	-22.6228022095556
YXS_1_12-4	YXS	65360	18051	Endo	0.581662036476424	Heart	Endothelium	-39.4445095182543	-18.0216084496357
YXS_1_12-5	YXS	43732	14125	Endo	0.407789948166604	Heart	Endothelium	-39.6113064854883	-16.8384293413458
YXS_1_12-6	YXS	35358	13777	Fibro-ITM2A	0.500293351977649	Heart	Fibroblast	-26.1227255389711	-11.1818795292005
YXS_1_12-7	YXS	92431	23550	Endo	0.696856309960242	Heart	Endothelium	-36.9669066540494	-18.0736362396596
YXS_1_12-8	YXS	82654	21980	Endo	0.832441046319623	Heart	Endothelium	-38.9393896650505	-21.8433025406515
