cluster	db	category	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
MD166	TF	binding	ZNF148	ZNF148	183/240	29504/56227	2.40377380034541e-14	1.86893412976856e-12	1.55138295930187e-12	CTPS1/RCC2/CDK4/RMI1/EMC6/MIS12/CCNE1/MMS22L/UNG/RHNO1/NDC1/MESDC1/PRIM1/QSER1/FDPS/ACTL6A/MTHFD1/GUSB/DPYSL2/SNX8/POLE/MASTL/TUBGCP3/HN1L/TBC1D7/BRI3BP/BARD1/YWHAQ/DEK/SLC1A4/EBP/LIN54/VRK1/HNRNPAB/SMC1A/MAD2L2/C2orf48/TACC3/CHEK2/ANP32E/BLM/PKP4/HNRNPA2B1/CALM3/FBXO5/NEMP1/YEATS4/GEN1/TTF2/KATNAL1/SUV39H1/SCMH1/CDC7/USP1/CCDC88A/C9orf40/HAUS8/HADH/ACYP1/NCAPD3/RFC2/NUDT1/DNAJC9/CEP128/HMGN2/HMGB1/NUCKS1/H2AFY/SSRP1/LIG1/HNRNPA3/HNRNPD/TOPBP1/LRRCC1/NSD2/RFWD3/ZWILCH/KIF23/PARP2/HIRIP3/ARHGAP11B/CEP152/CTNNAL1/WEE1/BUB1/GINS4/RFC4/RMI2/NRM/CBX5/H2AFZ/HMGB2/ATAD2/LRR1/CEP295/CENPJ/NCAPD2/TMPO/DNA2/TUBB/TUBA1B/LMNB1/KIF22/SUV39H2/TMEM106C/BRIP1/KIF20B/FANCG/CENPF/ZGRF1/TRIP13/SPDL1/RACGAP1/SGO2/ORC6/CKS1B/CCNB1/CENPN/MKI67/ECT2/SKA3/CCNF/KIAA1524/ARHGAP11A/KIF2C/CEP55/CDCA3/GTSE1/KIF14/BIRC5/SPAG5/PRC1/NCAPG2/BRCA2/KIF11/FOXM1/KNL1/ANLN/KIF18B/NCAPG/MELK/FAM111B/CDCA5/RRM2/SHCBP1/CENPW/MAD2L1/SMC2/FANCI/ESCO2/RFC3/CLSPN/TCF19/WDR76/CDC45/CDC25A/CENPU/RAD54L/ASF1B/CENPH/DUT/BRCA1/CDCA7L/STMN1/CDK2/PCNA/CHAF1B/MCM8/DHFR/CDCA7/RNASEH2A/MCM6/TIMELESS/MCM5/MCM3/MCM7/TYMS/GINS2/CHEK1/MCM2/POLD3/GINS1/DSN1	183
MD166	TF	binding	KLF11	KLF11	122/240	15722/56227	5.7456590177641e-14	4.20447048123443e-12	3.49008761388643e-12	RCC2/PRKDC/CDK4/RMI1/EMC6/MIS12/CCNE1/MMS22L/UNG/RHNO1/MAGOHB/PRIM1/QSER1/ACTL6A/DPYSL2/SNX8/POLE/MASTL/TUBGCP3/HN1L/BRI3BP/BARD1/YWHAQ/SLC1A4/EBP/VRK1/MAD2L2/TACC3/PKP4/NEMP1/CKAP5/TTF2/SCMH1/USP1/CCDC88A/C9orf40/HAUS8/HADH/NCAPD3/RFC2/NUDT1/DNAJC9/CEP128/HMGN2/HMGB1/HMGB1P6/NUCKS1/LIG1/LRRCC1/NSD2/RFWD3/KIF23/CTNNAL1/WEE1/GINS4/RFC4/RMI2/NRM/CBX5/H2AFZ/HMGB2/ATAD2/CENPJ/NCAPD2/TUBB/KIF22/SUV39H2/KIF20B/FANCG/ZGRF1/SPDL1/RACGAP1/KIF18A/SGO2/DDX11/ORC6/CKS1B/MKI67/ESPL1/SKA3/CCNF/KIAA1524/KIF2C/CEP55/CDCA3/GTSE1/BIRC5/SPAG5/NCAPG2/BRCA2/KIF15/KIF11/FOXM1/MELK/CDCA5/RRM2/CENPW/TOP2A/FANCI/ESCO2/CLSPN/TCF19/CDC25A/RAD54L/ASF1B/DUT/CDCA7L/STMN1/PCNA/CHAF1B/DHFR/MCM6/POLA1/TIMELESS/MCM7/WDHD1/TYMS/GINS2/CHEK1/MCM4/FEN1/POLD3	122
MD166	TF	binding	E2F4	E2F4	23/240	755/56227	2.99030225827155e-13	1.69088000422264e-11	1.40358206476765e-11	UNG/HN1L/HNRNPAB/CENPQ/HNRNPA2B1/FBXO5/GMNN/DNAJC9/PARP2/H2AFZ/TMPO/RRM2/CLSPN/DTL/CDC25A/DUT/DHFR/CDCA7/MCM6/POLA1/MCM5/MCM7/MCM2	23
MD166	TF	binding	EGR1	EGR1	126/240	16912/56227	3.38911191078455e-13	1.83306748565912e-11	1.52161042767947e-11	CTPS1/RCC2/PRKDC/CDK4/RMI1/EMC6/MIS12/CCNE1/MMS22L/UNG/RHNO1/NDC1/MESDC1/QSER1/DPYSL2/SNX8/POLE/MASTL/TUBGCP3/HN1L/BRI3BP/BARD1/YWHAQ/DEK/SLC1A4/EBP/LIN54/VRK1/HNRNPAB/MAD2L2/C2orf48/TACC3/ANP32E/PKP4/HNRNPA2B1/FBXO5/NEMP1/GEN1/CKAP5/SUV39H1/SCMH1/USP1/C4orf46/CCDC88A/PRR11/HAUS8/HADH/NCAPD3/RFC2/HMGN2/HMGB1P6/NUCKS1/H2AFY/SSRP1/LIG1/HNRNPD/LRRCC1/NSD2/HIRIP3/ARHGAP11B/CEP152/CTNNAL1/WEE1/GINS4/RMI2/NRM/CBX5/H2AFZ/HMGB2/ATAD2/LRR1/CEP295/CENPJ/TMPO/TUBB/TUBA1B/LMNB1/KIF22/SUV39H2/TMEM106C/CENPF/TRIP13/RACGAP1/ORC6/CKS1B/CENPN/MKI67/ESPL1/CCNF/ARHGAP11A/KIF2C/CEP55/AURKB/SPAG5/PRC1/NCAPG2/KIF11/FOXM1/MELK/FAM111B/CDCA5/RRM2/CDK1/CENPW/FANCI/CLSPN/CHAF1A/TCF19/CENPU/RAD54L/BRCA1/CDCA7L/STMN1/CDK2/PCNA/CHAF1B/DHFR/MCM6/POLA1/MCM7/WDHD1/TYMS/GINS2/CHEK1/MCM4/POLD3	126
MD166	TF	binding	NFYA	NFYA	62/240	5555/56227	1.10913692752048e-12	5.51906535134192e-11	4.58131926693724e-11	MIS12/UNG/PRIM1/CCP110/FDPS/ACTL6A/MTHFD1/DEK/SLC1A4/EBP/C2orf48/TACC3/CENPQ/CHEK2/BLM/TTF2/LSM4/SUV39H1/CDC7/USP1/CCDC88A/KIF20A/PRR11/HADH/HIST1H4C/NCAPD3/HMGN2/NSD2/KIF23/ARHGAP11B/BUB1/RMI2/CBX5/HMGB2/NCAPD2/SUV39H2/TMEM106C/BRIP1/CENPF/DDX11/ORC6/ECT2/CCNF/ARHGAP11A/KIF14/STIL/BIRC5/KIF18B/NCAPG/MELK/CDCA5/CDK1/TOP2A/TPX2/CDC45/DTL/CDC6/ASF1B/STMN1/POLA1/MCM7/TYMS	62
MD166	TF	binding	ZBTB11	ZBTB11	126/240	17398/56227	3.02350081659035e-12	1.44662885224554e-10	1.20083170084013e-10	CTPS1/RCC2/PRKDC/CDK4/RMI1/EMC6/MIS12/CCNE1/UNG/RHNO1/MESDC1/QSER1/CCP110/ACTL6A/MTHFD1/GUSB/DPYSL2/SNX8/POLE/MASTL/BARD1/YWHAQ/DEK/LIN54/VRK1/HNRNPAB/MAD2L2/TACC3/ANP32E/PKP4/HNRNPA2B1/CALM3/FBXO5/YEATS4/CKAP5/KATNAL1/SCMH1/CDC7/USP1/C4orf46/HAUS8/HADH/NCAPD3/RFC2/CNTLN/NUDT1/DNAJC9/HMGB1/HMGB1P10/NUCKS1/H2AFY/LIG1/HNRNPD/TOPBP1/LRRCC1/NSD2/RFWD3/ZWILCH/KIF23/HIRIP3/ARHGAP11B/CTNNAL1/WEE1/BUB1/GINS4/RFC4/H2AFZ/HMGB2/ATAD2/LRR1/TMPO/DNA2/TUBA1B/LMNB1/SUV39H2/RRM1/KIF20B/CENPF/TRIP13/SGO2/ORC6/CENPN/NUSAP1/ESPL1/CCNF/ARHGAP11A/KIF2C/GTSE1/BIRC5/SPAG5/PRC1/NCAPG2/KIF11/FOXM1/ANLN/NCAPG/RRM2/SHCBP1/KIF4A/TOP2A/FANCI/ESCO2/CLSPN/WDR76/CDC45/RAD51/CDC25A/CENPU/RAD54L/ASF1B/DUT/CDCA7L/STMN1/CHAF1B/DHFR/CDCA7/RNASEH2A/MCM6/MCM7/WDHD1/TYMS/GINS2/MCM2/MCM4/POLD3/DSN1	126
MD166	TF	binding	KLF2	KLF2	154/240	24506/56227	1.02915762992635e-10	4.12990997299477e-09	3.42819570444057e-09	CTPS1/RCC2/PRKDC/CDK4/EMC6/MIS12/CCNE1/UNG/MESDC1/MAGOHB/MTHFD1/GUSB/DPYSL2/SNX8/POLE/MASTL/HN1L/BRI3BP/BARD1/YWHAQ/EBP/LIN54/VRK1/MAD2L2/C2orf48/TACC3/BLM/CALM3/NEMP1/YEATS4/GEN1/CKAP5/TTF2/LSM4/SUV39H1/SCMH1/C4orf46/C9orf40/HAUS8/HADH/GMNN/NCAPD3/RFC2/CNTLN/NUDT1/DNAJC9/RP5-1099D15.1/PARPBP/HMGN2/HMGB1P1/HMGB1/HMGB1P6/NUCKS1/LIG1/LRRCC1/NSD2/RFWD3/ZWILCH/KIF23/PARP2/HIRIP3/CTNNAL1/WEE1/GINS4/RFC4/RMI2/NRM/H2AFZ/HMGB2/ATAD2/LRR1/CENPJ/NCAPD2/TMPO/TUBB/TUBA1B/LMNB1/SUV39H2/FANCG/HMGB3/TRIP13/RACGAP1/KIF18A/SGO2/DDX11/ORC6/CKS1B/CCNB1/NUSAP1/CENPE/MKI67/ESPL1/SKA3/CCNF/KIAA1524/KIF2C/CEP55/CDCA3/GTSE1/KIF14/STIL/BIRC5/SPAG5/NCAPG2/BRCA2/KIF15/KIF11/KNL1/ASPM/ANLN/RAD51AP1/CDCA5/RRM2/SHCBP1/KIF4A/CENPW/TOP2A/SMC2/PCLAF/RFC3/CLSPN/TCF19/CDC45/DTL/RAD51/CDC25A/RAD54L/ASF1B/CENPH/DUT/BRCA1/STMN1/CDK2/PCNA/CHAF1B/MCM8/DHFR/CDCA7/MCM6/KNTC1/POLA1/TIMELESS/MCM7/WDHD1/HELLS/TYMS/GINS2/ZWINT/CHEK1/MCM4/FEN1/POLD3/GINS1/DSN1	154
MD166	TF	binding	HIC1	HIC1	113/240	15550/56227	1.1042395146928e-10	4.29273111336826e-09	3.56335185497907e-09	RCC2/PRKDC/CDK4/RMI1/EMC6/CCNE1/UNG/RHNO1/NDC1/MESDC1/QSER1/CCP110/FDPS/ACTL6A/POLE/MASTL/HN1L/TBC1D7/BRI3BP/BARD1/YWHAQ/DEK/SLC1A4/LIN54/SMC1A/MAD2L2/C2orf48/TACC3/PKP4/HNRNPA2B1/FBXO5/NEMP1/GEN1/CKAP5/KATNAL1/SUV39H1/SCMH1/USP1/HADH/NCAPD3/RFC2/CNTLN/DNAJC9/HMGN2/HMGB1/NUCKS1/H2AFY/SSRP1/LIG1/HNRNPA3/HNRNPD/NSD2/KIF23/ARHGAP11B/CEP152/CTNNAL1/WEE1/BUB1/GINS4/RFC4/RMI2/HMGB2/LRR1/CEP295/CENPJ/TMPO/DNA2/TUBB/TUBA1B/LMNB1/KIF22/SUV39H2/TRIP13/CENPE/KIAA1524/ARHGAP11A/AURKB/CDCA3/GTSE1/PLK4/BIRC5/SPAG5/PRC1/FOXM1/KNL1/ASPM/ANLN/KIF18B/MELK/RRM2/CHAF1A/TCF19/CDC45/RAD51/CDC25A/MCM10/CDC6/ASF1B/CENPH/DUT/CDCA7L/STMN1/PCNA/CHAF1B/CDCA7/MCM5/MCM7/WDHD1/TYMS/GINS2/MCM4/FEN1/POLD3	113
MD166	TF	binding	E2F2	E2F2	32/240	2079/56227	4.35318131425708e-10	1.54724501569595e-08	1.28435214113871e-08	MIS12/NDC1/POLE/HN1L/HNRNPAB/CENPQ/HNRNPA2B1/FBXO5/HADH/GMNN/TUBB/SUV39H2/NDC80/CCNB1/KIF14/PLK4/NCAPG/MELK/RRM2/CLSPN/WDR76/DTL/CDC25A/ASF1B/DUT/BRCA1/CDCA7L/DHFR/CDCA7/MCM6/MCM5/MCM7	32
MD166	TF	binding	ZBTB14	ZBTB14	78/240	9171/56227	4.85767156207147e-10	1.67859539533803e-08	1.39338473754155e-08	RCC2/PRKDC/CDK4/UNG/NDC1/MESDC1/QSER1/ACTL6A/DPYSL2/SNX8/DEK/SLC1A4/LIN54/VRK1/MAD2L2/TACC3/ANP32E/PKP4/FBXO5/NEMP1/YEATS4/CKAP5/SUV39H1/PRR11/C9orf40/HADH/ACYP1/DNAJC9/HMGN2/NUCKS1/H2AFY/SSRP1/LIG1/HNRNPA3/HNRNPD/LRRCC1/NSD2/CTNNAL1/WEE1/BUB1/GINS4/H2AFZ/ATAD2/CEP295/CENPJ/TUBB/LMNB1/KIF22/RACGAP1/ORC6/NUSAP1/MKI67/ECT2/CCNF/AURKB/CDCA3/STIL/PRC1/NCAPG2/MELK/FAM111B/SHCBP1/MAD2L1/CLSPN/CDC25A/ASF1B/STMN1/PCNA/ATAD5/DHFR/CDCA7/RNASEH2A/TIMELESS/MCM7/TYMS/MCM4/FEN1/POLD3	78
MD166	TF	binding	ZNF281	ZNF281	194/240	35315/56227	9.66897934807684e-10	3.25086765108313e-08	2.69851173270651e-08	CTPS1/RCC2/PRKDC/CDK4/RMI1/EMC6/MIS12/CCNE1/MMS22L/UNG/RHNO1/NDC1/MESDC1/PRIM1/QSER1/CCP110/FDPS/ACTL6A/MTHFD1/GUSB/DPYSL2/SNX8/POLE/TUBGCP3/CENPP/HN1L/TBC1D7/BRI3BP/BARD1/YWHAQ/DEK/SLC1A4/EBP/LIN54/HNRNPAB/SMC1A/MAD2L2/C2orf48/TACC3/CENPQ/CHEK2/ANP32E/BLM/PKP4/HNRNPA2B1/CALM3/FBXO5/NEMP1/YEATS4/TTF2/KATNAL1/SUV39H1/SCMH1/CDC7/C4orf46/CCDC88A/PRR11/C9orf40/HAUS8/HADH/ACYP1/NCAPD3/RFC2/CNTLN/NUDT1/HMGN2/HMGB1/HMGB1P10/NUCKS1/H2AFY/SSRP1/LIG1/HNRNPA3/HNRNPD/TOPBP1/LRRCC1/NSD2/RFWD3/PARP2/HIRIP3/ARHGAP11B/CEP152/CTNNAL1/WEE1/BUB1/GINS4/RMI2/NRM/CBX5/H2AFZ/HMGB2/ATAD2/CEP295/CENPJ/NCAPD2/TMPO/DNA2/TUBB/TUBA1B/LMNB1/KIF22/SUV39H2/TMEM106C/BRIP1/CENPF/HMGB3/ZGRF1/TRIP13/SPDL1/RACGAP1/SGO2/DDX11/NDC80/FANCD2/ORC6/CKS1B/CCNB1/MKI67/ECT2/ESPL1/SKA3/KIAA1524/ARHGAP11A/KIF2C/CEP55/AURKB/CDCA3/GTSE1/KIF14/BIRC5/SPAG5/PRC1/NCAPG2/BRCA2/KIF11/FOXM1/ASPM/ANLN/KIF18B/NCAPG/MELK/FAM111B/CDCA5/RRM2/SHCBP1/CDK1/KIF4A/CENPW/TOP2A/MAD2L1/TPX2/SMC2/FANCI/ESCO2/RFC3/CLSPN/CHAF1A/TCF19/CDC45/RAD51/CDC25A/CENPU/RAD54L/MCM10/CDC6/ASF1B/CENPH/DUT/BRCA1/CDCA7L/STMN1/CENPK/CDK2/PCNA/CHAF1B/MCM8/DHFR/CDCA7/RNASEH2A/MCM6/KNTC1/TIMELESS/MCM5/MCM3/MCM7/WDHD1/TYMS/GINS2/CHEK1/MCM2/MCM4/FEN1/POLD3/GINS1	194
MD166	TF	binding	KLF4	KLF4	168/240	28551/56227	1.05261556216467e-09	3.44593094561276e-08	2.8604317631123e-08	CTPS1/RCC2/CDK4/RMI1/EMC6/MIS12/CCNE1/MMS22L/UNG/RHNO1/MESDC1/PRIM1/QSER1/CCP110/ACTL6A/GUSB/DPYSL2/SNX8/POLE/MASTL/TUBGCP3/HN1L/TBC1D7/BRI3BP/BARD1/YWHAQ/DEK/SLC1A4/EBP/LIN54/HNRNPAB/SMC1A/MAD2L2/C2orf48/TACC3/BLM/PKP4/HNRNPA2B1/CALM3/FBXO5/NEMP1/GEN1/CKAP5/TTF2/KATNAL1/SUV39H1/SCMH1/CDC7/USP1/C4orf46/CCDC88A/PRR11/C9orf40/HAUS8/HADH/ACYP1/HIST1H4C/GMNN/NCAPD3/RFC2/NUDT1/DNAJC9/CEP128/HMGN2/HMGB1P5/HMGB1/NUCKS1/H2AFY/SSRP1/LIG1/HNRNPD/LRRCC1/NSD2/ZWILCH/KIF23/PARP2/HIRIP3/CTNNAL1/BUB1/GINS4/RFC4/RMI2/NRM/CBX5/H2AFZ/HMGB2/ATAD2/LRR1/CEP295/CENPJ/NCAPD2/TUBB/TUBA1B/LMNB1/KIF22/SUV39H2/RRM1/TMEM106C/KIF20B/FANCG/RACGAP1/KIF18A/SGO2/DDX11/ORC6/CKS1B/CCNB1/NUSAP1/MKI67/ECT2/ESPL1/KIAA1524/KIF2C/CEP55/CDCA3/GTSE1/KIF14/BIRC5/SPAG5/PRC1/NCAPG2/BRCA2/KIF11/FOXM1/KNL1/ASPM/ANLN/MELK/CDCA5/RRM2/SHCBP1/CDK1/CENPW/MAD2L1/SMC2/FANCI/CLSPN/CHAF1A/TCF19/CDC45/RAD51/CDC25A/CENPU/RAD54L/ASF1B/CENPH/DUT/BRCA1/STMN1/CENPK/CDK2/PCNA/CHAF1B/MCM8/DHFR/CDCA7/RNASEH2A/MCM6/KNTC1/TIMELESS/MCM7/TYMS/GINS2/CHEK1/FEN1/POLD3/GINS1/DSN1	168
MD166	TF	binding	E2F3	E2F3	14/240	390/56227	1.88275606812233e-09	6.00550909934404e-08	4.98511120871256e-08	HN1L/CENPQ/FBXO5/DNAJC9/H2AFZ/TMPO/ECT2/RRM2/CLSPN/DHFR/MCM6/MCM5/MCM7/MCM2	14
MD166	TF	binding	DEAF1	DEAF1	55/240	5691/56227	5.81098748898968e-09	1.80721710907579e-07	1.5001522964997e-07	CDK4/EMC6/UNG/RHNO1/MESDC1/QSER1/MASTL/TUBGCP3/DEK/SLC1A4/VRK1/ANP32E/BLM/HNRNPA2B1/FBXO5/YEATS4/PRR11/ACYP1/RFC2/NUDT1/HMGB1/H2AFY/TOPBP1/LRRCC1/NSD2/CTNNAL1/H2AFZ/ATAD2/LRR1/CEP295/TUBA1B/LMNB1/KIF22/SUV39H2/ZGRF1/TRIP13/RACGAP1/KIF18A/SKA3/CCNF/KIAA1524/CDCA3/KIF14/BIRC5/FOXM1/RRM2/TOP2A/ESCO2/TCF19/CDC45/DUT/MCM8/MCM6/TIMELESS/FEN1	55
MD166	TF	binding	ZNF117	ZNF117	148/240	24575/56227	1.57828011941833e-08	4.78873285013756e-07	3.97507778472241e-07	CTPS1/PRKDC/CDK4/RMI1/EMC6/MIS12/CCNE1/RHNO1/MESDC1/QSER1/FDPS/ACTL6A/MTHFD1/SNX8/POLE/MASTL/TUBGCP3/CENPP/HN1L/BRI3BP/BARD1/YWHAQ/EBP/LIN54/VRK1/SMC1A/TACC3/CHEK2/ANP32E/BLM/PKP4/HNRNPA2B1/FBXO5/NEMP1/YEATS4/CKAP5/TTF2/KATNAL1/LSM4/USP1/KIF20A/PRR11/HAUS8/NCAPD3/CNTLN/NUDT1/DNAJC9/HMGB1P10/SSRP1/HNRNPA3/HNRNPD/LRRCC1/NSD2/RFWD3/ZWILCH/PARP2/HIRIP3/ARHGAP11B/CTNNAL1/WEE1/GINS4/RFC4/RMI2/NRM/H2AFZ/HMGB2/ATAD2/LRR1/CENPJ/TMPO/DNA2/TUBB/LMNB1/KIF22/SUV39H2/BRIP1/FANCG/CENPF/HMGB3/ZGRF1/SGO2/DDX11/FANCD2/CCNB1/CENPN/ECT2/ESPL1/SKA3/KIAA1524/ARHGAP11A/KIF2C/CEP55/GTSE1/KIF14/STIL/PLK4/BIRC5/SPAG5/CCDC34/PRC1/BRCA2/KIF11/FOXM1/KNL1/ASPM/ANLN/KIF18B/MELK/FAM111B/CDCA5/RRM2/SHCBP1/KIF4A/TOP2A/TPX2/PCLAF/RFC3/CLSPN/CHAF1A/DSCC1/TCF19/WDR76/RAD51/RAD54L/MCM10/CDC6/ASF1B/CENPH/DUT/CDCA7L/STMN1/CENPK/PCNA/MCM8/RNASEH2A/MCM6/KNTC1/POLA1/TIMELESS/MCM5/MCM7/GINS2/MCM2/MCM4/FEN1/POLD3/GINS1/DSN1	148
MD166	TF	binding	ZNF460	ZNF460	225/240	45685/56227	2.08204921253777e-08	6.16683147713569e-07	5.11902325187858e-07	CTPS1/RCC2/PRKDC/CDK4/RMI1/EMC6/MIS12/CCNE1/MMS22L/UNG/RHNO1/NDC1/MESDC1/MAGOHB/PRIM1/QSER1/CCP110/FDPS/ACTL6A/MTHFD1/GUSB/SNX8/POLE/MASTL/TUBGCP3/CENPP/HN1L/TBC1D7/BRI3BP/BARD1/YWHAQ/DEK/SLC1A4/EBP/LIN54/VRK1/HNRNPAB/SMC1A/MAD2L2/C2orf48/TACC3/CENPQ/CHEK2/ANP32E/BLM/PKP4/HNRNPA2B1/CALM3/FBXO5/NEMP1/YEATS4/GEN1/CKAP5/TTF2/KATNAL1/LSM4/SUV39H1/SCMH1/USP1/C4orf46/CCDC88A/KIF20A/PRR11/C9orf40/HAUS8/HADH/ACYP1/HIST1H4C/GMNN/NCAPD3/RFC2/CNTLN/NUDT1/DNAJC9/RP5-1099D15.1/PARPBP/HMGN2/HMGB1P1/HMGB1P10/NUCKS1/H2AFY/SSRP1/LIG1/HNRNPA3/HNRNPD/LRRCC1/NSD2/RFWD3/ZWILCH/KIF23/PARP2/HIRIP3/ARHGAP11B/CTNNAL1/WEE1/BUB1/GINS4/RFC4/RMI2/NRM/CBX5/H2AFZ/HMGB2/ATAD2/LRR1/CEP295/CENPJ/NCAPD2/TMPO/DNA2/TUBB/TUBA1B/LMNB1/KIF22/SUV39H2/RRM1/TMEM106C/BRIP1/KIF20B/FANCG/HMGB3/ZGRF1/TRIP13/SPDL1/RACGAP1/KIF18A/SGO2/FANCD2/ORC6/CKS1B/CCNB1/CENPN/NUSAP1/CENPE/MKI67/ECT2/ESPL1/SKA3/CCNF/KIAA1524/ARHGAP11A/KIF2C/CEP55/AURKB/CDCA3/GTSE1/KIF14/STIL/PLK4/BIRC5/SPAG5/CCDC34/PRC1/NCAPG2/BRCA2/KIF15/KIF11/FOXM1/KNL1/ASPM/ANLN/KIF18B/NCAPG/MELK/CDCA5/RRM2/SHCBP1/CDK1/KIF4A/CENPW/TOP2A/MAD2L1/TPX2/SMC2/FANCI/ESCO2/PCLAF/RFC3/CLSPN/CHAF1A/DSCC1/TCF19/WDR76/CDC45/DTL/RAD51/CDC25A/CENPU/RAD54L/MCM10/CDC6/ASF1B/CENPH/DUT/BRCA1/CDCA7L/STMN1/CENPK/CDK2/PCNA/RFC5/CHAF1B/ATAD5/MCM8/DHFR/CDCA7/RNASEH2A/MCM6/KNTC1/POLA1/TIMELESS/MCM5/MCM3/MCM7/HELLS/TYMS/GINS2/ZWINT/CHEK1/MCM2/MCM4/FEN1/POLD3/GINS1/DSN1	225
MD166	TF	binding	SP2	SP2	118/240	18106/56227	3.44139337156002e-08	9.95603105632714e-07	8.26439876989078e-07	CTPS1/RCC2/CDK4/RMI1/EMC6/MIS12/CCNE1/MMS22L/RHNO1/NDC1/MESDC1/PRIM1/QSER1/ACTL6A/GUSB/DPYSL2/SNX8/POLE/HN1L/BARD1/YWHAQ/SLC1A4/EBP/VRK1/MAD2L2/C2orf48/CENPQ/CHEK2/HNRNPA2B1/CALM3/FBXO5/NEMP1/TTF2/SUV39H1/SCMH1/CDC7/C4orf46/CCDC88A/KIF20A/C9orf40/HAUS8/ACYP1/GMNN/NCAPD3/RFC2/CNTLN/NUDT1/HMGN2/HMGB1/H2AFY/SSRP1/LIG1/HNRNPD/LRRCC1/NSD2/RFWD3/HIRIP3/BUB1/GINS4/RMI2/NRM/CBX5/HMGB2/ATAD2/CEP295/TUBB/LMNB1/SUV39H2/KIF20B/FANCG/CENPF/ZGRF1/KIF18A/SGO2/NDC80/ORC6/CKS1B/KIAA1524/KIF2C/CEP55/CDCA3/KIF14/PLK4/PRC1/NCAPG2/BRCA2/FOXM1/ASPM/NCAPG/MELK/RAD51AP1/CDCA5/RRM2/SHCBP1/CDK1/TOP2A/CLSPN/TCF19/CDC45/CDC25A/CENPU/RAD54L/DUT/BRCA1/STMN1/CDK2/CHAF1B/MCM8/DHFR/CDCA7/RNASEH2A/MCM6/KNTC1/MCM3/MCM7/TYMS/GINS2/CHEK1	118
MD166	TF	binding	ELK4	ELK4	49/240	5125/56227	6.76174101192566e-08	1.869245737519e-06	1.55164162168399e-06	MIS12/UNG/CCP110/FDPS/POLE/CENPQ/GEN1/LSM4/SCMH1/C9orf40/HAUS8/HIST1H4C/GMNN/NCAPD3/NUDT1/HMGB1/SSRP1/LIG1/HNRNPD/LRRCC1/RFWD3/KIF23/HIRIP3/ARHGAP11B/WEE1/RFC4/ATAD2/KIF22/TRIP13/DDX11/FANCD2/CKS1B/CEP55/AURKB/KIF14/STIL/PLK4/NCAPG/MELK/KIF4A/TPX2/ESCO2/CDC45/RAD51/CDCA7L/MCM8/MCM6/POLA1/MCM7	49
MD166	TF	binding	ZBTB7A	ZBTB7A	62/240	7564/56227	2.24137011656072e-07	5.57652885000307e-06	4.62901912493909e-06	RCC2/RHNO1/QSER1/CCP110/FDPS/DPYSL2/HNRNPAB/SMC1A/TACC3/CENPQ/PKP4/YEATS4/GEN1/LSM4/SUV39H1/C9orf40/HAUS8/GMNN/NUDT1/HMGB1/LIG1/HNRNPD/LRRCC1/RFWD3/KIF23/HIRIP3/ARHGAP11B/CTNNAL1/GINS4/RFC4/RMI2/ATAD2/TRIP13/SGO2/DDX11/FANCD2/CKS1B/ESPL1/KIAA1524/CEP55/AURKB/CDCA3/GTSE1/KIF14/STIL/PLK4/BRCA2/FOXM1/ASPM/NCAPG/MELK/SHCBP1/KIF4A/ESCO2/PCLAF/CDC45/ASF1B/CDCA7L/CHAF1B/POLA1/MCM7/MCM2	62
MD166	TF	binding	ZNF197	ZNF197	58/240	7020/56227	4.85062410171799e-07	1.13852384576173e-05	9.4507691038438e-06	RCC2/PRKDC/CDK4/CCNE1/RHNO1/MESDC1/MAGOHB/QSER1/MTHFD1/MASTL/TBC1D7/BRI3BP/YWHAQ/SLC1A4/EBP/LIN54/VRK1/TACC3/HNRNPA2B1/YEATS4/KATNAL1/LSM4/SUV39H1/SCMH1/USP1/CCDC88A/C9orf40/HADH/PARPBP/NUCKS1/LIG1/HNRNPD/NSD2/KIF23/WEE1/TUBB/RRM1/CENPF/MKI67/CCNF/PLK4/CCDC34/BRCA2/KIF11/FOXM1/NCAPG/CDC45/CDC25A/CDC6/STMN1/ATAD5/DHFR/CDCA7/RNASEH2A/TYMS/GINS2/MCM4/DSN1	58
MD166	TF	binding	ZNF200	ZNF200	52/240	6005/56227	5.52692045584616e-07	1.27323871242086e-05	1.05690233278462e-05	MIS12/UNG/GUSB/MASTL/BRI3BP/VRK1/BLM/CALM3/GEN1/LSM4/SUV39H1/C4orf46/C9orf40/HAUS8/RFC2/NUDT1/PARPBP/HMGB1/H2AFY/SSRP1/LIG1/HNRNPD/LRRCC1/KIF23/ARHGAP11B/NRM/NCAPD2/KIF22/TRIP13/SGO2/FANCD2/ORC6/CKS1B/CCNF/ARHGAP11A/AURKB/GTSE1/KIF14/STIL/BRCA2/NCAPG/MELK/CDCA5/KIF4A/ASF1B/DUT/CDCA7L/CDK2/MCM6/POLA1/MCM7/GINS2	52
