	nCell	nUMI	validCell	cellRatio	filter
CGNL1	842	4639	2235	0.376733780760626	TRUE
RNU6-844P	1	1	2235	0.000447427293064877	FALSE
CTD-2515H24.3	0	0	2235	0	FALSE
CTD-2515H24.4	0	1	2235	0	FALSE
CTD-2515H24.2	13	43	2235	0.0058165548098434	FALSE
CTD-2515H24.1	1	1	2235	0.000447427293064877	FALSE
GCOM1	16	34	2235	0.00715883668903803	FALSE
MYZAP	108	368	2235	0.0483221476510067	TRUE
POLR2M	688	1050	2235	0.307829977628635	TRUE
RP11-344A16.2	1	4	2235	0.000447427293064877	FALSE
ALDH1A2	93	285	2235	0.0416107382550336	TRUE
RP11-86K22.1	0	0	2235	0	FALSE
RP11-86K22.2	5	6	2235	0.00223713646532438	FALSE
CTD-2330J20.2	0	1	2235	0	FALSE
AQP9	15	46	2235	0.00671140939597315	FALSE
MTCO3P23	3	3	2235	0.00134228187919463	FALSE
MTND3P12	3	5	2235	0.00134228187919463	FALSE
RP11-925D8.3	6	12	2235	0.00268456375838926	FALSE
MTND5P32	10	21	2235	0.00447427293064877	FALSE
MTCYBP23	10	19	2235	0.00447427293064877	FALSE
RP11-925D8.1	3	7	2235	0.00134228187919463	FALSE
LIPC	9	20	2235	0.00402684563758389	FALSE
LIPC-AS1	0	0	2235	0	FALSE
RP11-355N15.3	0	0	2235	0	FALSE
RP11-355N15.2	2	5	2235	0.000894854586129754	FALSE
RP11-50C13.2	3	4	2235	0.00134228187919463	FALSE
RP11-50C13.1	8	10	2235	0.00357941834451902	FALSE
ADAM10	1186	3460	2235	0.530648769574944	TRUE
HMGB1P51	11	16	2235	0.00492170022371365	FALSE
RP11-123C21.1	0	0	2235	0	FALSE
HSP90AB4P	31	59	2235	0.0138702460850112	TRUE
RN7SKP95	1	1	2235	0.000447427293064877	FALSE
RP11-123C21.3	5	6	2235	0.00223713646532438	FALSE
RP11-30K9.7	2	2	2235	0.000894854586129754	FALSE
RP11-30K9.6	15	30	2235	0.00671140939597315	FALSE
MINDY2	1239	5097	2235	0.554362416107383	TRUE
RP11-30K9.4	11	15	2235	0.00492170022371365	FALSE
RP11-30K9.5	2	3	2235	0.000894854586129754	FALSE
ZNF444P1	0	0	2235	0	FALSE
RNF111	564	1087	2235	0.252348993288591	TRUE
RP11-30K9.1	12	13	2235	0.00536912751677852	FALSE
SLTM	1742	12998	2235	0.779418344519016	TRUE
AC025918.2	4	6	2235	0.00178970917225951	FALSE
RP11-313H3.1	0	0	2235	0	FALSE
RP11-59H7.1	6	12	2235	0.00268456375838926	FALSE
CCNB2	101	356	2235	0.0451901565995526	TRUE
RP11-59H7.4	28	41	2235	0.0125279642058166	TRUE
RP11-59H7.3	15	24	2235	0.00671140939597315	FALSE
MYO1E	360	1156	2235	0.161073825503356	TRUE
MIR2116	0	0	2235	0	FALSE
LDHAL6B	2	2	2235	0.000894854586129754	FALSE
RNU4-80P	6	8	2235	0.00268456375838926	FALSE
RP11-429D19.1	32	49	2235	0.0143176733780761	TRUE
RNU6-212P	34	65	2235	0.0152125279642058	TRUE
RP11-356M20.3	81	149	2235	0.036241610738255	TRUE
FAM81A	39	83	2235	0.0174496644295302	TRUE
RP11-356M20.2	14	21	2235	0.00626398210290828	FALSE
RP11-356M20.1	7	7	2235	0.00313199105145414	FALSE
RP11-112N19.1	0	1	2235	0	FALSE
RP11-112N19.2	10	13	2235	0.00447427293064877	FALSE
RNA5SP396	3	3	2235	0.00134228187919463	FALSE
GCNT3	100	285	2235	0.0447427293064877	TRUE
GTF2A2	933	2040	2235	0.41744966442953	TRUE
AC092755.4	0	0	2235	0	FALSE
BNIP2	1424	6134	2235	0.637136465324385	TRUE
PIGHP1	0	0	2235	0	FALSE
RP11-361D15.2	2	2	2235	0.000894854586129754	FALSE
RPS3AP6	1100	2027	2235	0.492170022371365	TRUE
RP11-568G20.2	5	9	2235	0.00223713646532438	FALSE
NMNAT1P5	0	0	2235	0	FALSE
FOXB1	2	4	2235	0.000894854586129754	FALSE
MESTP2	0	0	2235	0	FALSE
RP11-82L7.4	1	2	2235	0.000447427293064877	FALSE
ANXA2	1340	9021	2235	0.599552572706935	TRUE
RP11-745A24.1	0	0	2235	0	FALSE
RP11-745A24.2	8	12	2235	0.00357941834451902	FALSE
RP11-745A24.3	1	1	2235	0.000447427293064877	FALSE
ICE2	947	2505	2235	0.423713646532438	TRUE
RORA-AS1	34	50	2235	0.0152125279642058	TRUE
RORA	996	4354	2235	0.445637583892617	TRUE
CTD-2501E16.2	2	2	2235	0.000894854586129754	FALSE
CYCSP38	0	0	2235	0	FALSE
RP11-219B17.3	1	1	2235	0.000447427293064877	FALSE
RORA-AS2	0	4	2235	0	FALSE
RNA5SP397	0	0	2235	0	FALSE
RP11-554D20.1	1	2	2235	0.000447427293064877	FALSE
RP11-554D20.2	4	4	2235	0.00178970917225951	FALSE
RP11-39M21.1	5	7	2235	0.00223713646532438	FALSE
RP11-39M21.2	0	1	2235	0	FALSE
CTD-2026J24.1	2	2	2235	0.000894854586129754	FALSE
RP11-507B12.2	0	1	2235	0	FALSE
RP11-259A24.1	0	0	2235	0	FALSE
RP11-507B12.1	1	1	2235	0.000447427293064877	FALSE
RP11-162I7.2	0	0	2235	0	FALSE
RP11-162I7.1	0	0	2235	0	FALSE
RP11-16B9.1	0	1	2235	0	FALSE
VPS13C	1386	5501	2235	0.620134228187919	TRUE
RP11-643M14.1	3	6	2235	0.00134228187919463	FALSE
C2CD4A	3	14	2235	0.00134228187919463	FALSE
NPM1P47	4	4	2235	0.00178970917225951	FALSE
C2CD4B	11	16	2235	0.00492170022371365	FALSE
RP11-299H22.1	20	28	2235	0.00894854586129754	FALSE
RP11-299H22.3	4	7	2235	0.00178970917225951	FALSE
RP11-1O10.1	0	0	2235	0	FALSE
GOLGA2P11	0	1	2235	0	FALSE
RP11-299H22.4	0	0	2235	0	FALSE
RP11-299H22.6	0	1	2235	0	FALSE
RP11-299H22.7	1	1	2235	0.000447427293064877	FALSE
MIR8067	0	0	2235	0	FALSE
MIR6085	0	0	2235	0	FALSE
HMGN1P26	0	0	2235	0	FALSE
RP11-435J9.2	6	13	2235	0.00268456375838926	FALSE
TLN2	908	3178	2235	0.406263982102908	TRUE
MGC15885	3	3	2235	0.00134228187919463	FALSE
RP11-625H11.2	0	0	2235	0	FALSE
MIR190A	0	0	2235	0	FALSE
RP11-1069G10.1	8	14	2235	0.00357941834451902	FALSE
RP11-1069G10.2	0	0	2235	0	FALSE
RP11-244F12.1	56	61	2235	0.0250559284116331	TRUE
TPM1	1700	16090	2235	0.760626398210291	TRUE
RP11-244F12.3	2	6	2235	0.000894854586129754	FALSE
RP11-244F12.2	7	9	2235	0.00313199105145414	FALSE
RP11-69G7.1	2	4	2235	0.000894854586129754	FALSE
LACTB	617	1364	2235	0.276062639821029	TRUE
RPS27L	1425	4016	2235	0.63758389261745	TRUE
RAB8B	1136	2995	2235	0.5082774049217	TRUE
APH1B	389	735	2235	0.174049217002237	TRUE
CA12	45	114	2235	0.0201342281879195	TRUE
RP11-321G12.1	4	11	2235	0.00178970917225951	FALSE
AC007950.1	0	0	2235	0	FALSE
AC007950.2	36	65	2235	0.0161073825503356	TRUE
USP3	797	1927	2235	0.356599552572707	TRUE
USP3-AS1	76	105	2235	0.0340044742729307	TRUE
FBXL22	35	76	2235	0.0156599552572707	TRUE
HERC1	1592	16043	2235	0.712304250559284	TRUE
RP11-317G6.1	28	46	2235	0.0125279642058166	TRUE
MIR422A	0	0	2235	0	FALSE
RP11-111E14.2	0	0	2235	0	FALSE
DAPK2	297	730	2235	0.132885906040268	TRUE
RP11-111E14.1	1	1	2235	0.000447427293064877	FALSE
FAM96A	692	1277	2235	0.309619686800895	TRUE
SNX1	1426	5957	2235	0.638031319910515	TRUE
SNX22	96	212	2235	0.0429530201342282	TRUE
PPIB	2120	24240	2235	0.948545861297539	TRUE
CSNK1G1	759	2075	2235	0.339597315436242	TRUE
CTD-2116N17.1	4	7	2235	0.00178970917225951	FALSE
PCLAF	142	346	2235	0.0635346756152125	TRUE
TRIP4	477	967	2235	0.213422818791946	TRUE
ZNF609	984	3142	2235	0.440268456375839	TRUE
RP11-702L15.4	9	27	2235	0.00402684563758389	FALSE
GAPDHP61	1	1	2235	0.000447427293064877	FALSE
RP11-330L19.1	16	17	2235	0.00715883668903803	FALSE
RP11-330L19.2	8	9	2235	0.00357941834451902	FALSE
RNU6-549P	2	2	2235	0.000894854586129754	FALSE
OAZ2	1079	2526	2235	0.482774049217002	TRUE
AC100830.4	16	22	2235	0.00715883668903803	FALSE
AC100830.5	2	3	2235	0.000894854586129754	FALSE
AC100830.3	63	125	2235	0.0281879194630872	TRUE
RBPMS2	71	95	2235	0.0317673378076063	TRUE
MIR1272	0	0	2235	0	FALSE
PIF1	79	178	2235	0.0353467561521253	TRUE
PLEKHO2	598	1181	2235	0.267561521252796	TRUE
AC069368.3	2	2	2235	0.000894854586129754	FALSE
ANKDD1A	241	507	2235	0.107829977628635	TRUE
CTD-2017F17.1	7	12	2235	0.00313199105145414	FALSE
CTD-2017F17.2	301	641	2235	0.134675615212528	TRUE
SPG21	1189	3139	2235	0.531991051454139	TRUE
MTFMT	251	368	2235	0.112304250559284	TRUE
RP11-325L12.5	1	16	2235	0.000447427293064877	FALSE
SLC51B	26	31	2235	0.0116331096196868	TRUE
RP11-325L12.6	75	369	2235	0.0335570469798658	TRUE
RASL12	364	1039	2235	0.162863534675615	TRUE
KBTBD13	0	0	2235	0	FALSE
RP11-325L12.7	18	27	2235	0.00805369127516779	FALSE
UBAP1L	34	53	2235	0.0152125279642058	TRUE
RP11-325L12.3	0	0	2235	0	FALSE
PDCD7	1101	4556	2235	0.49261744966443	TRUE
CLPX	1157	4339	2235	0.517673378076063	TRUE
CILP	157	794	2235	0.0702460850111857	TRUE
RP11-628M2.1	1	1	2235	0.000447427293064877	FALSE
RNU6-686P	5	10	2235	0.00223713646532438	FALSE
PARP16	251	347	2235	0.112304250559284	TRUE
RNU5A-1	9	9	2235	0.00402684563758389	FALSE
RP11-349G13.2	0	0	2235	0	FALSE
RNU5B-1	1	1	2235	0.000447427293064877	FALSE
IGDCC3	86	201	2235	0.0384787472035794	TRUE
IGDCC4	646	1095	2235	0.289038031319911	TRUE
DPP8	1174	6033	2235	0.525279642058166	TRUE
RP11-349G13.3	0	0	2235	0	FALSE
RP11-349G13.1	9	12	2235	0.00402684563758389	FALSE
HACD3	1258	4332	2235	0.562863534675615	TRUE
RNU6-19P	3	14	2235	0.00134228187919463	FALSE
INTS14	536	958	2235	0.239821029082774	TRUE
SLC24A1	277	759	2235	0.123937360178971	TRUE
RP11-16E23.5	16	17	2235	0.00715883668903803	FALSE
DENND4A	1077	5435	2235	0.481879194630872	TRUE
MIR4511	0	0	2235	0	FALSE
RAB11A	1264	3928	2235	0.565548098434004	TRUE
RP11-16E23.3	56	86	2235	0.0250559284116331	TRUE
RP11-16E23.4	155	235	2235	0.0693512304250559	TRUE
HNRNPA1P44	5	12	2235	0.00223713646532438	FALSE
MEGF11	8	12	2235	0.00357941834451902	FALSE
MIR4311	0	0	2235	0	FALSE
RP11-653J6.1	5	8	2235	0.00223713646532438	FALSE
DIS3L	839	2329	2235	0.375391498881432	TRUE
RP11-352G18.2	2	3	2235	0.000894854586129754	FALSE
TIPIN	199	465	2235	0.0890380313199105	TRUE
SCARNA14	0	0	2235	0	FALSE
RPL9P25	0	0	2235	0	FALSE
MAP2K1	684	1154	2235	0.306040268456376	TRUE
ATP5J2P6	6	15	2235	0.00268456375838926	FALSE
RPL35AP32	1	1	2235	0.000447427293064877	FALSE
CTD-3185P2.1	69	245	2235	0.0308724832214765	TRUE
SNAPC5	583	2520	2235	0.260850111856823	TRUE
MIR4512	0	0	2235	0	FALSE
RPL4	2146	48236	2235	0.960178970917226	TRUE
SNORD18C	0	0	2235	0	FALSE
snoU18	0	0	2235	0	FALSE
SNORD18B	0	0	2235	0	FALSE
SNORD16	0	0	2235	0	FALSE
SNORD18A	0	0	2235	0	FALSE
ZWILCH	303	705	2235	0.135570469798658	TRUE
LCTL	13	23	2235	0.0058165548098434	FALSE
LINC01169	1	2	2235	0.000447427293064877	FALSE
SMAD6	89	121	2235	0.0398210290827741	TRUE
RP11-321F6.2	22	27	2235	0.00984340044742729	FALSE
RP11-622C24.1	1	4	2235	0.000447427293064877	FALSE
RP11-622C24.2	14	21	2235	0.00626398210290828	FALSE
RP11-798K3.4	5	7	2235	0.00223713646532438	FALSE
LINC02206	3	5	2235	0.00134228187919463	FALSE
RP11-798K3.2	55	102	2235	0.0246085011185682	TRUE
HMGN2P47	0	0	2235	0	FALSE
SMAD3	1471	7159	2235	0.658165548098434	TRUE
RP11-342M21.2	1	3	2235	0.000447427293064877	FALSE
AAGAB	146	243	2235	0.065324384787472	TRUE
RPS24P16	0	1	2235	0	FALSE
IQCH	15	19	2235	0.00671140939597315	FALSE
IQCH-AS1	110	304	2235	0.0492170022371365	TRUE
C15orf61	61	87	2235	0.0272930648769575	TRUE
RP11-502I4.3	26	45	2235	0.0116331096196868	TRUE
MAP2K5	309	961	2235	0.138255033557047	TRUE
HNRNPA1P5	2	4	2235	0.000894854586129754	FALSE
SKOR1	6	9	2235	0.00268456375838926	FALSE
RP11-34F13.3	1	1	2235	0.000447427293064877	FALSE
RP11-34F13.2	1	4	2235	0.000447427293064877	FALSE
RNU6-1	1	1	2235	0.000447427293064877	FALSE
RP11-282M16.1	1	2	2235	0.000447427293064877	FALSE
RP11-883G10.1	2	2	2235	0.000894854586129754	FALSE
PIAS1	1569	7800	2235	0.702013422818792	TRUE
RP11-315D16.2	24	32	2235	0.010738255033557	TRUE
CALML4	19	23	2235	0.00850111856823266	FALSE
CLN6	84	170	2235	0.0375838926174497	TRUE
HMGN2P40	2	2	2235	0.000894854586129754	FALSE
RP11-315D16.4	0	0	2235	0	FALSE
FEM1B	1432	7928	2235	0.640715883668904	TRUE
ITGA11	164	496	2235	0.0733780760626398	TRUE
CORO2B	114	181	2235	0.051006711409396	TRUE
CARSP1	8	14	2235	0.00357941834451902	FALSE
ANP32A	900	2112	2235	0.402684563758389	TRUE
MIR4312	1	1	2235	0.000447427293064877	FALSE
SPESP1	63	91	2235	0.0281879194630872	TRUE
RP11-696L21.2	5	9	2235	0.00223713646532438	FALSE
RP11-809H16.2	0	0	2235	0	FALSE
NOX5	8	9	2235	0.00357941834451902	FALSE
RP11-809H16.3	0	1	2235	0	FALSE
RP11-809H16.4	0	0	2235	0	FALSE
EWSAT1	11	20	2235	0.00492170022371365	FALSE
RP11-809H16.5	1	1	2235	0.000447427293064877	FALSE
GLCE	405	773	2235	0.181208053691275	TRUE
RP11-352D13.6	56	90	2235	0.0250559284116331	TRUE
RP11-352D13.5	7	11	2235	0.00313199105145414	FALSE
PAQR5	32	43	2235	0.0143176733780761	TRUE
RP11-253M7.6	1	2	2235	0.000447427293064877	FALSE
RP11-253M7.1	22	36	2235	0.00984340044742729	FALSE
KIF23	204	1755	2235	0.0912751677852349	TRUE
RP11-253M7.3	1	1	2235	0.000447427293064877	FALSE
RPLP1	2186	30256	2235	0.978076062639821	TRUE
RP11-253M7.4	18	29	2235	0.00805369127516779	FALSE
DRAIC	125	687	2235	0.0559284116331096	TRUE
RP11-279F6.2	1	3	2235	0.000447427293064877	FALSE
PCAT29	16	21	2235	0.00715883668903803	FALSE
RP11-19J5.1	0	0	2235	0	FALSE
RP11-19J5.2	0	0	2235	0	FALSE
LINC00593	0	2	2235	0	FALSE
TLE3	554	1031	2235	0.247874720357942	TRUE
MIR629	0	0	2235	0	FALSE
RNU6-745P	0	0	2235	0	FALSE
AC011648.1	2	2	2235	0.000894854586129754	FALSE
RP11-543G18.1	1	14	2235	0.000447427293064877	FALSE
LINC02205	0	0	2235	0	FALSE
LINC02204	4	4	2235	0.00178970917225951	FALSE
RP11-64K10.1	2	2	2235	0.000894854586129754	FALSE
SALRNA3	0	0	2235	0	FALSE
SALRNA2	1	4	2235	0.000447427293064877	FALSE
UACA	1138	10088	2235	0.50917225950783	TRUE
RP11-138H8.2	1	1	2235	0.000447427293064877	FALSE
RP11-138H8.8	9	11	2235	0.00402684563758389	FALSE
RP11-138H8.3	0	0	2235	0	FALSE
RP11-138H8.4	1	2	2235	0.000447427293064877	FALSE
RPL29P30	2	2	2235	0.000894854586129754	FALSE
LARP6	445	1527	2235	0.19910514541387	TRUE
RP11-138H8.6	1	1	2235	0.000447427293064877	FALSE
LRRC49	328	749	2235	0.14675615212528	TRUE
KRT8P9	7	8	2235	0.00313199105145414	FALSE
THAP10	35	48	2235	0.0156599552572707	TRUE
RPL5P3	6	10	2235	0.00268456375838926	FALSE
THSD4	1149	5592	2235	0.514093959731544	TRUE
CT62	4	6	2235	0.00178970917225951	FALSE
THSD4-AS1	3	3	2235	0.00134228187919463	FALSE
HMGB1P6	1738	7394	2235	0.777628635346756	TRUE
RP11-592N21.1	1244	2428	2235	0.556599552572707	TRUE
RP11-592N21.2	3	5	2235	0.00134228187919463	FALSE
RP11-1123I8.1	0	0	2235	0	FALSE
NR2E3	33	61	2235	0.0147651006711409	TRUE
CTD-2524L6.3	29	58	2235	0.0129753914988814	TRUE
MYO9A	1593	9976	2235	0.712751677852349	TRUE
RNA5SP399	2	2	2235	0.000894854586129754	FALSE
RP11-390D11.1	3	4	2235	0.00134228187919463	FALSE
EIF5A2P1	12	17	2235	0.00536912751677852	FALSE
RNU2-65P	0	0	2235	0	FALSE
SENP8	48	71	2235	0.0214765100671141	TRUE
RP11-2I17.1	1	1	2235	0.000447427293064877	FALSE
RP11-2I17.4	1	1	2235	0.000447427293064877	FALSE
GRAMD2	95	246	2235	0.0425055928411633	TRUE
PKM	1144	3185	2235	0.511856823266219	TRUE
PARP6	588	1027	2235	0.263087248322148	TRUE
RP11-106M3.5	0	0	2235	0	FALSE
RP11-106M3.3	7	17	2235	0.00313199105145414	FALSE
CELF6	1	1	2235	0.000447427293064877	FALSE
RP11-106M3.2	0	0	2235	0	FALSE
HEXA	873	3010	2235	0.390604026845638	TRUE
HEXA-AS1	12	21	2235	0.00536912751677852	FALSE
RPL12P35	19	22	2235	0.00850111856823266	FALSE
TMEM202	4	5	2235	0.00178970917225951	FALSE
RP11-1007O24.3	38	69	2235	0.0170022371364653	TRUE
PHBP20	3	5	2235	0.00134228187919463	FALSE
RP11-1007O24.2	22	33	2235	0.00984340044742729	FALSE
ARIH1	1438	6277	2235	0.643400447427293	TRUE
MIR630	0	0	2235	0	FALSE
RP11-1006G14.4	0	0	2235	0	FALSE
RP11-1006G14.5	12	20	2235	0.00536912751677852	FALSE
RP11-361M10.3	59	86	2235	0.0263982102908277	TRUE
RP11-1006G14.2	1	1	2235	0.000447427293064877	FALSE
RP11-1006G14.1	8	31	2235	0.00357941834451902	FALSE
RP11-1006G14.3	0	0	2235	0	FALSE
GOLGA6B	7	8	2235	0.00313199105145414	FALSE
RN7SL853P	4	5	2235	0.00178970917225951	FALSE
HIGD2B	1	1	2235	0.000447427293064877	FALSE
RP11-361M10.4	0	1	2235	0	FALSE
BBS4	598	1562	2235	0.267561521252796	TRUE
ADPGK	733	1648	2235	0.327964205816555	TRUE
ADPGK-AS1	12	16	2235	0.00536912751677852	FALSE
NPM1P42	15	23	2235	0.00671140939597315	FALSE
NEO1	1296	5758	2235	0.579865771812081	TRUE
FKBP1AP2	0	0	2235	0	FALSE
NPM1P43	4	13	2235	0.00178970917225951	FALSE
RP11-272D12.2	1	5	2235	0.000447427293064877	FALSE
HCN4	9	46	2235	0.00402684563758389	FALSE
RP11-272D12.1	2	2	2235	0.000894854586129754	FALSE
REC114	0	0	2235	0	FALSE
MRPS15P1	3	9	2235	0.00134228187919463	FALSE
NPTN	1378	3781	2235	0.6165548098434	TRUE
NPTN-IT1	186	296	2235	0.0832214765100671	TRUE
CD276	510	2873	2235	0.228187919463087	TRUE
RP11-8P11.4	1	1	2235	0.000447427293064877	FALSE
C15orf59	47	74	2235	0.0210290827740492	TRUE
C15orf59-AS1	94	333	2235	0.0420581655480984	TRUE
RP11-24D15.1	0	0	2235	0	FALSE
TBC1D21	2	3	2235	0.000894854586129754	FALSE
LOXL1-AS1	59	86	2235	0.0263982102908277	TRUE
LOXL1	9	10	2235	0.00402684563758389	FALSE
STOML1	78	169	2235	0.0348993288590604	TRUE
PML	305	532	2235	0.136465324384787	TRUE
DNM1P33	0	0	2235	0	FALSE
GOLGA6A	6	8	2235	0.00268456375838926	FALSE
RN7SL429P	1	1	2235	0.000447427293064877	FALSE
RP11-247C2.1	1	2	2235	0.000447427293064877	FALSE
ISLR2	7	10	2235	0.00313199105145414	FALSE
RP11-247C2.2	17	19	2235	0.00760626398210291	FALSE
RP11-665J16.1	5	7	2235	0.00223713646532438	FALSE
ISLR	1246	6209	2235	0.557494407158837	TRUE
STRA6	37	84	2235	0.0165548098434004	TRUE
CCDC33	5	13	2235	0.00223713646532438	FALSE
RP11-60L3.3	0	2	2235	0	FALSE
RP11-60L3.2	0	0	2235	0	FALSE
RP11-60L3.6	1	2	2235	0.000447427293064877	FALSE
CYP11A1	7	8	2235	0.00313199105145414	FALSE
CTD-2311M21.2	9	14	2235	0.00402684563758389	FALSE
CTD-2311M21.3	6	13	2235	0.00268456375838926	FALSE
CTD-2311M21.4	1	5	2235	0.000447427293064877	FALSE
CTD-2311M21.5	0	0	2235	0	FALSE
SEMA7A	22	25	2235	0.00984340044742729	FALSE
MIR6881	0	0	2235	0	FALSE
UBL7	53	74	2235	0.0237136465324385	TRUE
UBL7-AS1	50	71	2235	0.0223713646532438	TRUE
RP11-10O17.1	1	3	2235	0.000447427293064877	FALSE
RP11-10O17.3	2	3	2235	0.000894854586129754	FALSE
ARID3B	110	263	2235	0.0492170022371365	TRUE
CLK3	536	2345	2235	0.239821029082774	TRUE
CTD-3154N5.2	44	241	2235	0.0196868008948546	TRUE
CTD-3154N5.1	0	0	2235	0	FALSE
EDC3	659	2400	2235	0.294854586129754	TRUE
CYP1A1	2	2	2235	0.000894854586129754	FALSE
CYP1A2	3	5	2235	0.00134228187919463	FALSE
CSK	21	32	2235	0.00939597315436242	FALSE
MIR4513	0	0	2235	0	FALSE
LMAN1L	1	1	2235	0.000447427293064877	FALSE
RP11-414J4.2	0	0	2235	0	FALSE
CPLX3	0	0	2235	0	FALSE
ULK3	60	66	2235	0.0268456375838926	TRUE
MIR6882	0	0	2235	0	FALSE
SCAMP2	300	464	2235	0.134228187919463	TRUE
MPI	303	533	2235	0.135570469798658	TRUE
FAM219B	748	1855	2235	0.334675615212528	TRUE
COX5A	791	1598	2235	0.353914988814318	TRUE
RPP25	127	203	2235	0.0568232662192394	TRUE
SCAMP5	41	68	2235	0.01834451901566	TRUE
RP11-151H2.3	0	0	2235	0	FALSE
RP11-151H2.1	34	51	2235	0.0152125279642058	TRUE
PPCDC	140	251	2235	0.0626398210290828	TRUE
RP11-69H7.4	0	0	2235	0	FALSE
RPL36AP45	12	14	2235	0.00536912751677852	FALSE
C15orf39	40	62	2235	0.0178970917225951	TRUE
RP11-69H7.3	0	0	2235	0	FALSE
RP11-69H7.2	2	2	2235	0.000894854586129754	FALSE
RP11-817O13.1	3	3	2235	0.00134228187919463	FALSE
NIFKP4	8	13	2235	0.00357941834451902	FALSE
GOLGA6C	2	2	2235	0.000894854586129754	FALSE
RN7SL489P	0	0	2235	0	FALSE
GOLGA6D	3	6	2235	0.00134228187919463	FALSE
RN7SL327P	0	0	2235	0	FALSE
DNM1P34	1	2	2235	0.000447427293064877	FALSE
ANP32BP1	160	277	2235	0.0715883668903803	TRUE
COMMD4	177	434	2235	0.0791946308724832	TRUE
RP11-817O13.9	26	34	2235	0.0116331096196868	TRUE
NEIL1	43	68	2235	0.0192393736017897	TRUE
MIR631	2	5	2235	0.000894854586129754	FALSE
MAN2C1	255	501	2235	0.114093959731544	TRUE
RP11-817O13.8	67	111	2235	0.0299776286353468	TRUE
SIN3A	1355	5591	2235	0.606263982102908	TRUE
RPL13P4	0	1	2235	0	FALSE
CTD-2562G15.2	7	11	2235	0.00313199105145414	FALSE
CTD-2562G15.3	12	20	2235	0.00536912751677852	FALSE
PTPN9	729	1588	2235	0.326174496644295	TRUE
CTD-2323K18.3	0	0	2235	0	FALSE
CTD-2323K18.2	3	3	2235	0.00134228187919463	FALSE
CTD-2323K18.1	9	11	2235	0.00402684563758389	FALSE
SNUPN	544	1178	2235	0.243400447427293	TRUE
CTD-2026K11.3	1	1	2235	0.000447427293064877	FALSE
CTD-2026K11.2	12	55	2235	0.00536912751677852	FALSE
IMP3	853	2569	2235	0.38165548098434	TRUE
CTD-2026K11.4	7	9	2235	0.00313199105145414	FALSE
CTD-2026K11.5	7	7	2235	0.00313199105145414	FALSE
SNX33	402	769	2235	0.179865771812081	TRUE
CSPG4	110	288	2235	0.0492170022371365	TRUE
CTD-2026K11.1	0	0	2235	0	FALSE
CTD-2026K11.6	2	2	2235	0.000894854586129754	FALSE
ODF3L1	14	22	2235	0.00626398210290828	FALSE
DNM1P35	6	10	2235	0.00268456375838926	FALSE
RP11-24M17.4	11	19	2235	0.00492170022371365	FALSE
RP11-24M17.3	7	8	2235	0.00313199105145414	FALSE
RP11-24M17.6	1	2	2235	0.000447427293064877	FALSE
MIR4313	0	0	2235	0	FALSE
RP11-24M17.5	26	70	2235	0.0116331096196868	TRUE
RN7SL319P	0	0	2235	0	FALSE
DNM1P49	0	0	2235	0	FALSE
UBE2Q2	982	2331	2235	0.439373601789709	TRUE
RN7SL510P	14	20	2235	0.00626398210290828	FALSE
FBXO22	429	856	2235	0.191946308724832	TRUE
NRG4	37	51	2235	0.0165548098434004	TRUE
RP11-326L17.1	2	4	2235	0.000894854586129754	FALSE
TMEM266	34	44	2235	0.0152125279642058	TRUE
RP11-593F23.1	4	5	2235	0.00178970917225951	FALSE
ETFA	1214	3869	2235	0.543176733780761	TRUE
TYRO3P	0	0	2235	0	FALSE
ISL2	214	303	2235	0.0957494407158837	TRUE
RP11-685G9.2	2	5	2235	0.000894854586129754	FALSE
RP11-685G9.4	26	32	2235	0.0116331096196868	TRUE
SCAPER	1088	6195	2235	0.486800894854586	TRUE
RP11-331H13.1	4	6	2235	0.00178970917225951	FALSE
MIR3713	0	0	2235	0	FALSE
RN7SKP217	0	0	2235	0	FALSE
RCN2	1345	3032	2235	0.601789709172259	TRUE
RN7SL278P	20	34	2235	0.00894854586129754	FALSE
KRT8P23	1	1	2235	0.000447427293064877	FALSE
PSTPIP1	18	55	2235	0.00805369127516779	FALSE
TSPAN3	2062	24148	2235	0.922595078299776	TRUE
RP11-797A18.3	1	2	2235	0.000447427293064877	FALSE
RP11-797A18.5	151	691	2235	0.0675615212527964	TRUE
RP11-797A18.6	47	69	2235	0.0210290827740492	TRUE
PEAK1	1811	12198	2235	0.810290827740492	TRUE
RP11-94P14.1	4	6	2235	0.00178970917225951	FALSE
RP11-741G21.1	1	2	2235	0.000447427293064877	FALSE
HMG20A	1015	3756	2235	0.45413870246085	TRUE
RP11-500C12.1	34	85	2235	0.0152125279642058	TRUE
RP11-307C19.1	8	11	2235	0.00357941834451902	FALSE
RP11-307C19.2	4	4	2235	0.00178970917225951	FALSE
LINGO1	49	64	2235	0.021923937360179	TRUE
LINGO1-AS1	3	3	2235	0.00134228187919463	FALSE
LINGO1-AS2	2	8	2235	0.000894854586129754	FALSE
CTD-2071N1.2	2	3	2235	0.000894854586129754	FALSE
CTD-2071N1.1	0	1	2235	0	FALSE
CSPG4P13	1	1	2235	0.000447427293064877	FALSE
RP11-114H24.2	10	36	2235	0.00447427293064877	FALSE
RP11-114H24.7	0	0	2235	0	FALSE
RN7SL214P	0	0	2235	0	FALSE
RP11-114H24.4	2	7	2235	0.000894854586129754	FALSE
